YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201708,119754,718250,1,0.87,SE,REYNOLDSVILLE,41.09,-78.89,415400,7853400
201708,119754,719666,1,1.8,WSW,NINEVEH,39.9416,-80.3621,3956496,8021726
201708,119754,719667,1,0.53,E,BURGETTSTOWN,40.38,-80.39,4022800,8023400
201708,119754,719668,1,0,N,SIGEL,41.28,-79.12,4116800,797200
201708,119756,718174,1,0.53,W,STOP,39.97,-81.56,3958200,8133600
201708,119756,718176,1,0,N,MIDDLEBOURNE,40.05,-81.33,403000,8119800
201708,119756,718178,1,0,N,ANTRIM,40.12,-81.35,407200,8121000
201708,119756,718186,1,1.74,NW,SHADYSIDE,39.99,-80.77,3959400,8046200
201708,119756,718232,1,2.32,SSW,CARROLLTON PRSNS ARP,40.62,-81.09,4037200,815400
201708,119756,718233,1,0.69,N,PATTERSONVILLE,40.69,-81.05,4041400,813000
201708,119756,718234,1,1.25,WNW,ELKTON,40.78,-80.7,4046800,8042000
201708,119756,718235,1,1.57,W,MIDDLETON,40.83,-80.68,4049800,8040800
201708,119756,718236,1,2.62,E,MECHANICSTOWN,40.62,-80.9,4037200,8054000
201708,119756,718252,1,0,N,MARTINS FERRY,40.1,-80.72,406000,8043200
201708,119760,718189,1,0.69,S,BENWOOD,40.01,-80.73,40600,8043800
201708,119760,718190,1,0.87,NE,ELM GROVE,40.06,-80.66,403600,8039600
201708,119760,718191,1,1.26,ENE,WHEELING,40.08,-80.7,404800,8042000
201708,119760,718192,1,1.26,ESE,WILSON,40.16,-80.66,409600,8039600
201708,119760,718194,1,0,N,COLLIERS,40.37,-80.53,4022200,8031800
201708,119760,718231,1,0,N,AURORA,39.32,-79.55,3919200,7933000
201708,119764,718253,1,0.74,N,TERRELL,32.7406,-96.2818,3244436,9616908
201708,119764,718253,2,0.89,NE,TERRELL,32.7403,-96.2708,3244418,9616248
201708,119764,718253,3,0.47,E,TERRELL,32.7303,-96.2719,3243818,9616314
201708,119764,718253,4,0.24,NW,TERRELL,32.7328,-96.2825,3243968,9616950
201708,119764,718254,1,1.2,N,ETHEL,33.5473,-96.8488,3332838,9650928
201708,119764,718254,2,1.29,NNE,ETHEL,33.547,-96.8409,3332820,9650454
201708,119764,718254,3,0.91,NE,ETHEL,33.5408,-96.8409,3332448,9650454
201708,119764,718254,4,0.77,NNE,ETHEL,33.5409,-96.8473,3332454,9650838
201708,119764,718259,1,2.74,S,SADLER,33.6407,-96.8441,3338442,9650646
201708,119764,718259,2,1.54,NNE,COLLINSVILLE,33.5903,-96.9089,3335418,9654534
201708,119764,718259,3,1.55,N,COLLINSVILLE,33.5924,-96.9221,3335544,9655326
201708,119764,718259,4,2.29,SSE,WHITESBORO,33.6219,-96.8989,3337314,9653934
201708,119764,718259,5,2.53,SSW,SADLER,33.6449,-96.8628,3338694,9651768
201708,119764,718260,1,1.58,SSW,MINGO,33.2306,-97.0844,3313836,975064
201708,119764,718260,2,1.41,SSW,MINGO,33.2309,-97.0785,3313854,974710
201708,119764,718260,3,1.7,SSW,MINGO,33.2262,-97.0773,3313572,974638
201708,119764,718260,4,1.8,SSW,MINGO,33.227,-97.0846,3313620,975076
201708,119764,718261,1,1.56,S,MESQUITE,32.7474,-96.6008,3244844,9636048
201708,119764,718261,2,1.83,S,MESQUITE,32.7436,-96.5972,3244616,9635832
201708,119764,718261,3,1.9,WNW,MESQUITE COLE ARPT,32.7425,-96.599,3244550,9635940
201708,119764,718261,4,1.6,S,MESQUITE,32.747,-96.6036,3244820,9636216
201708,119764,718262,1,0.3,WSW,BRIGGS,32.7491,-96.755,3244946,9645300
201708,119764,718262,2,0.09,SSW,BRIGGS,32.7489,-96.7508,3244934,9645048
201708,119764,718262,3,0.49,S,BRIGGS,32.7429,-96.7504,3244574,9645024
201708,119764,718262,4,0.55,SW,BRIGGS,32.7435,-96.7553,3244610,9645318
201708,119764,718263,1,0,N,LAVON,33.03,-96.43,331800,9625800
201708,119764,718263,2,0.88,SW,LAVON,33.0199,-96.4394,331194,9626364
201708,119764,718263,3,1.28,WSW,LAVON,33.0235,-96.4506,331410,9627036
201708,119764,718263,4,0.6,W,LAVON,33.0293,-96.4403,331758,9626418
201708,119764,718264,1,1.16,E,LAKE LAVON,33.1,-96.45,336000,9627000
201708,119764,718264,2,1.79,NE,COPEVILLE,33.0996,-96.3999,335976,9623994
201708,119764,718264,3,1.5,NE,LAVON,33.0454,-96.4117,332724,9624702
201708,119764,718264,4,0.71,NW,LAVON,33.0358,-96.4401,332148,9626406
201708,119764,718265,1,1.9,SSW,MERIT,33.1933,-96.2878,3311598,9617268
201708,119764,718265,2,1.99,SSE,MERIT,33.1923,-96.2705,3311538,9616230
201708,119764,718265,3,2.1,NNW,FLOYD,33.1779,-96.2641,3310674,9615846
201708,119764,718265,4,2.95,NW,FLOYD,33.1755,-96.2909,3310530,9617454
201708,119768,718268,1,8.94,SSE,WILLOW CANYON,32.2564,-110.6546,3215384,11039276
201708,119768,718268,2,8.99,SSE,WILLOW CANYON,32.2562,-110.6528,3215372,11039168
201708,119768,718268,3,9.16,SSE,WILLOW CANYON,32.2521,-110.6589,3215126,11039534
201708,119768,718268,4,9.04,SSE,WILLOW CANYON,32.2539,-110.6591,3215234,11039546
201708,119770,718273,1,2.07,N,LINCOLN,40.83,-96.67,4049800,9640200
201708,119770,718274,1,4.88,SSE,CRESTON,41.64,-97.32,4138400,9719200
201708,119770,718301,1,1.71,ESE,WEST LINCOLN,40.82,-96.69,4049200,9641400
201708,119771,718272,1,2.91,S,TUSCON MARANA NW AIRPORT,32.378,-111.2187,3222680,11113122
201708,119771,718272,2,5.87,SW,TUSCON MARANA NW AIRPORT,32.3693,-111.3008,3222158,11118048
201708,119771,718272,3,5.08,WSW,TUSCON MARANA NW AIRPORT,32.4035,-111.3049,3224210,11118294
201708,119771,718272,4,0.89,S,TUSCON MARANA NW AIRPORT,32.4072,-111.2222,3224432,11113332
201708,119773,718277,1,3.47,WNW,TUCSON,32.2567,-110.9802,3215402,11058812
201708,119773,718277,2,3.68,WNW,TUCSON,32.2574,-110.984,3215444,11059040
201708,119773,719567,1,7.39,WSW,TUSCON MARANA NW AIRPORT,32.3847,-111.3396,3223082,11120376
201708,119773,719567,2,5.58,WSW,TUSCON MARANA NW AIRPORT,32.3904,-111.309,3223424,11118540
201708,119773,719567,3,5.2,W,TUSCON MARANA NW AIRPORT,32.4284,-111.3087,3225704,11118522
201708,119773,719567,4,6.59,W,TUSCON MARANA NW AIRPORT,32.4265,-111.3327,3225590,11119962
201708,119777,718279,1,0,N,NIOBRARA,42.75,-98.03,4245000,981800
201708,119777,718280,1,0.86,SW,CENTER,42.61,-97.88,4236600,9752800
201708,119778,718302,1,4.2,NE,(DMA)DAVIS MONTHAN A,32.2192,-110.838,3213152,11050280
201708,119778,718302,2,3.58,SSW,SABINO,32.2513,-110.8409,3215078,11050454
201708,119778,718398,1,0.23,ENE,NOGALES,31.3516,-110.9266,3121096,11055596
201708,119778,718398,2,0.2,ENE,NOGALES,31.3515,-110.9271,3121090,11055626
201708,119778,718398,3,0.31,NNE,NOGALES,31.3542,-110.9281,3121252,11055686
201708,119778,718398,4,0.5,N,NOGALES,31.3573,-110.9301,3121438,11055806
201708,119778,718398,5,1.46,N,NOGALES,31.3712,-110.9314,3122272,11055884
201708,119778,718398,6,1.49,N,NOGALES,31.3715,-110.9304,3122290,11055824
201708,119778,719586,1,0.66,ESE,CASAS ADOBES,32.3157,-110.9698,3218942,11058188
201708,119779,718281,1,0.69,N,COLERIDGE,42.51,-97.2,4230600,9712000
201708,119779,718282,1,0.69,N,COLERIDGE,42.51,-97.2,4230600,9712000
201708,119779,718283,1,0.69,N,WAYNE ARPT,42.24,-96.98,4214400,9658800
201708,119783,718287,1,1.73,ESE,SALEM,40.07,-95.69,404200,9541400
201708,119786,718293,1,1.53,E,VERDIGRE,42.6,-98,4236000,9800
201708,119787,718296,1,0.51,W,FORDYCE,42.7,-97.36,4242000,9721600
201708,119787,718297,1,3.78,SSE,BOW VLY,42.67,-97.2,4240200,9712000
201708,119789,718316,1,2.31,SSW,CREIGHTON,42.44,-97.9,4226400,9754000
201708,119789,718316,2,3.36,S,CREIGHTON,42.4215,-97.883,4225290,9752980
201708,119789,718316,3,4.92,S,CREIGHTON,42.3989,-97.8841,4223934,9753046
201708,120166,719989,4,2.26,W,OAKWOOD,42.4337,-83.514,4226022,8330840
201708,120166,719990,1,1.24,WNW,DISCO,42.6837,-83.0539,4241022,833234
201708,120166,719990,2,1.25,W,NEW BALTIMORE,42.682,-82.7545,4240920,8245270
201708,120166,719990,3,1.37,SW,ST CLAIR SHRS,42.464,-82.886,4227840,8253160
201708,120166,719990,4,1.24,W,VAN DYKE,42.4468,-83.0439,4226808,832634
201708,120166,719991,1,0.79,N,SOUTHGATE,42.2815,-83.0992,4216890,835952
201708,120166,719991,2,0.92,WSW,WAYNE,42.2662,-83.3972,4215972,8323832
201708,120166,719991,3,1.5,WNW,NORTHVILLE,42.4354,-83.5085,4226124,8330510
201708,120166,719991,4,0.7,NNW,GROSSE PT SHRS,42.4388,-82.8767,4226328,8252602
201708,120168,720011,1,4.68,W,BREWSTER,41.94,-99.96,4156400,9957600
201708,120168,720012,1,1.47,SSW,BREWSTER,41.91,-99.88,4154600,9952800
201708,120168,720013,1,5.73,SSW,ROSE,42.13,-99.53,427800,9931800
201708,120168,720016,1,4.68,W,ALMERIA,41.84,-99.61,4150400,9936600
201708,120168,720017,1,3.09,W,TAYLOR,41.77,-99.44,4146200,9926400
201708,120168,720018,1,7.56,NW,SARGENT,41.71,-99.47,4142600,9928200
201708,120168,720019,1,2.68,WNW,COMSTOCK,41.56,-99.3,4133600,9918000
201708,120168,720020,1,0.69,N,SARGENT,41.64,-99.37,4138400,9922200
201708,120168,720020,2,0.62,NNE,SARGENT,41.6386,-99.3663,4138316,9921978
201708,120168,720020,3,0.64,NNW,SARGENT,41.6383,-99.3755,4138298,9922530
201708,120168,720020,4,0.76,NNW,SARGENT,41.6403,-99.3752,4138418,9922512
201708,120168,720025,1,9.98,NW,ALMERIA,41.93,-99.66,4155800,9939600
201708,120168,720026,1,4.96,NW,ALMERIA,41.87,-99.6,4152200,9936000
201708,120168,720026,2,3.09,W,ALMERIA,41.83,-99.58,4149800,9934800
201708,120168,720027,1,4.54,NW,ALMERIA,41.87,-99.59,4152200,9935400
201708,120168,720027,2,4.16,WNW,ALMERIA,41.86,-99.59,4151600,9935400
201708,120168,720030,1,3.12,W,ALMERIA,41.8294,-99.5806,4149764,9934836
201708,120168,720030,2,3.36,W,ALMERIA,41.8242,-99.5849,4149452,9935094
201708,120168,720031,1,3.67,W,ALMERIA,41.84,-99.59,4150400,9935400
201708,120168,720032,1,7.56,NW,SARGENT,41.71,-99.47,4142600,9928200
201708,120168,720033,1,0.25,W,ALMERIA,41.83,-99.5249,4149800,9931494
201708,120180,720129,1,1.94,WNW,WALDEN,32.7145,-83.6986,3242870,8341916
201708,120180,720129,2,1.24,SW,RUTLAND,32.7193,-83.6671,3243158,8340026
201708,120180,720146,1,1.39,W,LANIER HGTS,32.8509,-83.674,3251054,8340440
201708,120180,720146,2,1.46,W,LANIER HGTS,32.8503,-83.6751,3251018,8340506
201708,120180,720146,3,1.43,W,LANIER HGTS,32.8499,-83.6746,3250994,8340476
201708,120180,720146,4,1.39,W,LANIER HGTS,32.8507,-83.6739,3251042,8340434
201708,120181,720131,1,0,N,FARMVILLE,34.45,-84.83,3427000,8449800
201708,120181,720131,2,0.56,W,RANGER,34.5011,-84.7098,3430066,8442588
201708,120182,720132,1,0.29,W,CANOOCHEE,32.6702,-82.185,3240212,8211100
201708,120182,720132,2,2.08,E,TWIN CITY,32.578,-82.1343,3234680,828058
201708,120182,720149,1,2.63,SSE,SANDY SPGS,33.8859,-84.3595,3353154,8421570
201708,120182,720149,2,2.63,SSE,SANDY SPGS,33.8861,-84.3594,3353166,8421564
201708,120182,720149,3,2.64,SSE,SANDY SPGS,33.886,-84.3591,3353160,8421546
201708,120182,720149,4,2.64,SSE,SANDY SPGS,33.8858,-84.3592,3353148,8421552
201708,120182,720151,1,4.11,SSW,SANDY SPGS,33.8639,-84.404,3351834,8424240
201708,120182,720151,2,4.13,SSW,SANDY SPGS,33.8638,-84.4048,3351828,8424288
201708,120182,720151,3,4.14,SSW,SANDY SPGS,33.8636,-84.4047,3351816,8424282
201708,120182,720151,4,4.12,SSW,SANDY SPGS,33.8638,-84.404,3351828,8424240
201708,120182,720152,1,0.43,ENE,UNDERWOOD,33.1222,-83.113,337332,836780
201708,120182,720152,2,0.46,ENE,UNDERWOOD,33.1224,-83.1125,337344,836750
201708,120182,720152,3,0.47,ENE,UNDERWOOD,33.1221,-83.1123,337326,836738
201708,120182,720152,4,0.44,ENE,UNDERWOOD,33.1219,-83.1127,337314,836762
201708,120183,720133,1,3.24,SSW,FIELDS,32.2244,-83.9931,3213464,8359586
201708,120183,720133,2,0.55,SSE,SPALDING,32.2729,-83.9956,3216374,8359736
201708,120183,720135,1,1.63,W,NEAL,32.4329,-83.8077,3225974,8348462
201708,120183,720749,1,0.78,WSW,HEARD,32.5255,-83.6923,3231530,8341538
201708,120183,720751,1,0.42,SSE,BONAIRE,32.5442,-83.5977,3232652,8335862
201708,120183,720753,1,0.96,N,BARRINGTON,32.5938,-83.6984,3235628,8341904
201708,120186,720157,1,1.49,SSE,KIBBEE,32.261,-82.5079,3215660,8230474
201708,120186,720157,2,1.54,SSE,KIBBEE,32.2613,-82.5057,3215678,8230342
201708,120186,720157,3,1.95,SSE,KIBBEE,32.2548,-82.505,3215288,8230300
201708,120186,720157,4,1.86,SSE,KIBBEE,32.2551,-82.5077,3215306,8230462
201708,120186,720250,1,2.61,NNW,COPELAND,32.0142,-83.249,32852,8314940
201708,120186,720250,2,2.62,NNW,COPELAND,32.0144,-83.2488,32864,8314928
201708,120186,720250,3,2.59,NNW,COPELAND,32.014,-83.2486,32840,8314916
201708,120186,720250,4,2.6,NNW,COPELAND,32.014,-83.249,32840,8314940
201708,120187,720159,1,0,N,MILBANK,45.22,-96.63,4513200,9637800
201708,120187,720160,1,0.49,W,MILBANK,45.22,-96.64,4513200,9638400
201708,120187,720161,1,1.46,W,MILBANK,45.22,-96.66,4513200,9639600
201708,120187,720162,1,2.81,S,MILBANK ARPT,45.19,-96.56,4511400,9633600
201708,120187,720163,1,3.42,E,ALBEE,45.05,-96.5,453000,9630000
201708,120187,720164,1,0.98,W,TUNERVILLE,44.88,-96.69,4452800,9641400
201708,120187,720165,1,2.55,WSW,MORITZ,44.82,-96.6,4449200,9636000
201708,120187,720166,1,0.49,W,MILBANK,45.22,-96.64,4513200,9638400
201708,120187,720167,1,2.55,WSW,MORITZ,44.82,-96.6,4449200,9636000
201708,120187,720168,1,0.97,W,MILBANK,45.22,-96.65,4513200,9639000
201708,120187,720169,1,0.98,W,TUNERVILLE,44.88,-96.69,4452800,9641400
201708,120188,720170,1,1.74,WNW,PIERRE,44.3796,-100.3625,4422776,10021750
201708,120188,720170,2,0.99,NW,PIERRE,44.3806,-100.3436,4422836,10020616
201708,120188,720170,3,0.72,NE,PIERRE,44.376,-100.3181,4422560,10019086
201708,120188,720170,4,1.46,SE,PIERRE,44.3542,-100.3105,4421252,10018630
201708,120188,720170,5,1.02,SSW,PIERRE,44.3558,-100.3354,4421348,10020124
201708,120188,720170,6,1.19,WSW,PIERRE,44.3638,-100.3524,4421828,10021144
201708,120188,720170,7,1.83,W,PIERRE,44.3743,-100.3665,4422458,10021990
201708,120188,720171,1,0.85,NW,FT PIERRE,44.36,-100.38,4421600,10022800
201708,120188,720171,2,1.79,NNW,FT PIERRE,44.3728,-100.3871,4422368,10023226
201708,120188,720171,3,1.83,NNW,FT PIERRE,44.3759,-100.378,4422554,10022680
201708,120188,720171,4,1.28,N,FT PIERRE,44.3684,-100.373,4422104,10022380
201708,120188,720171,5,0.43,N,FT PIERRE,44.3562,-100.3702,4421372,10022212
201708,120188,720171,6,0.36,SE,FT PIERRE,44.3457,-100.3658,4420742,10021948
201708,120188,720171,7,0.37,SW,FT PIERRE,44.346,-100.375,4420760,10022500
201708,120188,720172,1,7.59,ESE,THATCHER,44.96,-100.8,4457600,10048000
201708,120188,720173,1,5.71,NE,GALLAGHER,44.78,-100.47,4446800,10028200
201708,120188,720174,1,3.99,E,GALLAGHER,44.71,-100.47,4442600,10028200
201708,120188,720175,1,0.98,W,(ATY)WATERTOWN ARPT,44.92,-97.17,4455200,9710200
201708,120188,720176,1,0.85,NW,FT PIERRE,44.36,-100.38,4421600,10022800
201708,120188,720177,1,9.67,NE,MC CLURE,44.16,-100.09,449600,1005400
201708,120188,720178,1,14.89,SE,FT PIERRE,44.22,-100.13,4413200,1007800
201708,120188,720179,1,8.35,S,LYMAN,43.76,-99.75,4345600,9945000
201708,120188,720180,1,8.99,SW,OACOMA,43.71,-99.53,4342600,9931800
201708,120188,720181,1,8.35,S,LYMAN,43.76,-99.75,4345600,9945000
201708,120188,720182,1,10.28,NNE,DRAPER,44.06,-100.46,443600,10027600
201708,120188,720183,1,0.85,NW,VIVIAN,43.93,-100.29,4355800,10017400
201708,120189,720185,1,0.86,SE,PINE MEADOW,41.86,-72.96,4151600,7257600
201708,120190,720186,1,0,N,MOUNTAIN VIEW,37.27,-80.45,3716200,8027000
201708,120191,720187,1,3.15,SSW,FRANKFORT,42.99,-75.1,4259400,756000
201708,120191,720188,1,1.47,NNE,COLUMBIA CENTER,42.95,-75.02,4257000,751200
201708,120192,720189,1,1.12,W,PURLEAR,36.18,-81.3,3610800,8118000
201708,120192,720190,1,0.94,W,MILLERS CREEK,36.1786,-81.2468,3610716,8114808
201708,119859,721360,4,2.79,WSW,BLOOMINGTON,28.6353,-96.9228,2838118,9655368
201708,119906,718723,1,3.29,NW,LIVERMORE,42.9026,-94.2273,4254156,9413638
201708,119906,718727,1,3.28,NNW,HUTCHINS,43.1449,-93.9211,438694,9355266
201708,118972,714605,1,6.54,NNE,ALEXANDER,42.89,-93.43,4253400,9325800
201708,118972,714606,1,3.08,E,NEVADA,42.02,-93.39,421200,9323400
201708,118974,714609,1,2.13,SSE,MANSON,42.5,-94.52,4230000,9431200
201708,118982,714670,1,1.22,SE,EMMETSBURG,43.11,-94.68,436600,9440800
201708,118982,714671,1,0.86,NW,POCAHONTAS,42.74,-94.68,4244400,9440800
201708,118982,714672,1,0.86,SW,POCAHONTAS MUNI ARPT,42.74,-94.66,4244400,9439600
201708,119542,717336,1,0.69,N,ATLANTIC ARPT,41.41,-95.05,4124600,953000
201708,119542,717337,1,1.22,NE,RUTHVEN,43.14,-94.9,438400,9454000
201708,119542,717338,1,0.52,E,ATLANTIC,41.4,-95.01,4124000,95600
201708,119542,717339,1,0,N,ATLANTIC,41.4,-95.02,4124000,951200
201708,119542,717340,1,0.66,SSE,AUDUBON,41.7108,-94.9266,4142648,9455596
201708,119542,717340,3,0.54,NW,AUDUBON ARPT,41.7059,-94.9268,4142354,9455608
201708,119542,717340,4,0.53,NNW,AUDUBON ARPT,41.7069,-94.9245,4142414,9455470
201708,119542,717341,1,0.52,E,GUTHRIE CENTER,41.68,-94.49,4140800,9429400
201708,119542,717342,1,0.69,N,GUTHRIE CENTER,41.69,-94.5,4141400,9430000
201708,119542,717343,1,0.86,NE,DENISON,42.03,-95.34,421800,9520400
201708,119542,717344,1,0.51,W,DENISON,42.02,-95.36,421200,9521600
201708,119542,717345,1,0.69,N,AUDUBON ARPT,41.71,-94.92,4142600,9455200
201708,119542,717346,1,0.52,E,ADAIR,41.5,-94.64,4130000,9438400
201708,119542,717347,1,0.86,NE,MANNING,41.91,-95.06,4154600,953600
201708,119542,717348,1,0.52,E,MASSENA,41.25,-94.77,4115000,9446200
201708,119542,717349,1,2.68,ESE,ANITA MUNI ARPT,41.42,-94.72,4125200,9443200
201708,119542,717351,1,1.72,NE,DENISON,42.04,-95.33,422400,9519800
201708,119542,717352,1,0,N,SCHLESWIG,42.17,-95.43,4210200,9525800
201708,119542,717353,1,1.48,SSE,SHULER MINE,41.61,-93.87,4136600,9352200
201708,119542,717354,1,2.6,ENE,SWEA CITY,43.39,-94.25,4323400,9415000
201708,119542,717355,1,2.14,SSE,SAYDELL,41.64,-93.61,4138400,9336600
201708,119542,717356,1,3.7,NW,WALL LAKE,42.31,-95.16,4218600,959600
201708,119542,717357,1,1.48,NNW,SHULER MINE,41.65,-93.89,4139000,9353400
201708,119542,717358,1,0,N,GUTHRIE CENTER,41.68,-94.5,4140800,9430000
201708,119542,717359,1,0.86,SW,LOVINGTON,41.64,-93.71,4138400,9342600
201708,119542,717360,1,1.55,E,ATLANTIC,41.4,-94.99,4124000,9459400
201708,119542,717362,1,0.52,E,AUDUBON,41.72,-94.92,4143200,9455200
201708,119542,717363,1,2.06,W,HERROLD,41.72,-93.79,4143200,9347400
201708,119542,717364,1,2.37,S,BROOKLYN,41.6959,-92.4452,4141754,9226712
201708,119542,726659,1,2.16,S,NAPIER,41.949,-93.7256,4156940,9343536
201708,119542,726659,2,3.8,SSE,NAPIER,41.9304,-93.6981,4155824,9341886
201708,119542,726660,1,1.65,SW,KELLEY,41.9304,-93.6981,4155824,9341886
201708,119542,726660,2,1.94,S,KELLEY,41.9223,-93.6739,4155338,9340434
201708,119542,726661,1,1.42,NNE,MIDVALE,41.9496,-93.5614,4156976,9333684
201708,119542,726661,2,1.28,ENE,MIDVALE,41.9378,-93.5475,4156268,9332850
201708,119542,717350,1,1.73,NE,ATLANTIC,41.42,-95,4125200,9500
201708,119542,717340,2,0.68,S,AUDUBON,41.7102,-94.9287,4142612,9455722
201708,119542,717361,1,0.86,SW,DES MOINES,41.59,-93.63,4135400,9337800
201708,119753,720873,2,1.48,N,PEARLAND,29.5914,-95.2782,2935484,9516692
201708,119753,720873,3,3.05,NE,ELLINGTON FIELD,29.6249,-95.088,2937494,955280
201708,119753,720873,4,1.7,SE,GREENS BAYOU,29.7305,-95.1828,2943830,9510968
201708,119753,720875,1,2.74,ENE,ALLEYTON,29.7337,-96.4371,2944022,9626226
201708,119753,720875,2,2.9,NW,RAMSEY,29.6821,-96.4311,2940926,9625866
201708,119753,720875,3,4.25,NE,RAMSEY,29.6989,-96.357,2941934,9621420
201708,119753,720875,4,0.75,N,BERNARDO,29.7808,-96.3807,2946848,9622842
201708,119753,720876,1,0.69,WNW,NAVASOTA,30.3855,-96.0897,3023130,965382
201708,119753,720876,2,0.76,SSW,NAVASOTA,30.3696,-96.0844,3022176,965064
201708,119753,720876,3,2.22,ESE,NAVASOTA,30.3736,-96.0435,3022416,962610
201708,119753,720876,4,1.68,NE,NAVASOTA,30.3964,-96.0593,3023784,963558
201708,119753,720880,1,3.56,NE,LISSIE,29.5915,-96.1949,2935490,9611694
201708,119753,720880,2,6.2,ENE,EAST BERNARD,29.5784,-95.993,2934704,9559580
201708,119753,720880,3,6.5,E,DANEVANG,29.0854,-96.1139,295124,966834
201708,119753,720880,4,1.04,WSW,EL CAMPO ARPT,29.2651,-96.3364,2915906,9620184
201708,119753,720882,1,2.26,SW,PLEDGER,29.193,-95.9209,2911580,9555254
201708,119753,720882,2,3.28,SSW,PLEDGER,29.1748,-95.9168,2910488,9555008
201708,119753,720882,3,2.69,S,PLEDGER,29.1814,-95.8947,2910884,9553682
201708,119753,720882,4,1.59,SSW,PLEDGER,29.1976,-95.906,2911856,9554360
201708,119753,720885,1,3.31,SE,TODD MISSION,30.2342,-95.7932,3014052,9547592
201708,119753,720885,2,4.6,SSE,TODD MISSION,30.2103,-95.796,3012618,9547760
201708,119753,720885,3,7,SE,TODD MISSION,30.2094,-95.7361,3012564,9544166
201708,119753,720885,4,6,ESE,TODD MISSION,30.2333,-95.739,3013998,9544340
201708,119753,721080,1,6.75,E,HAWTHORNE,30.5162,-95.3078,3030972,9518468
201708,119753,721080,2,13.97,ENE,RIVERSIDE,30.9142,-95.1965,3054852,9511790
201708,119753,721080,3,6.01,SW,KITTRELL,30.9299,-95.5601,3055794,9533606
201708,119753,721080,4,5.99,S,LOMA,30.5333,-95.7713,3031998,9546278
201708,119753,721082,1,5.71,NNW,BEACH CITY,29.7388,-94.9528,2944328,9457168
201708,119753,721082,3,3.82,NE,WALLISVILLE RES,29.9134,-94.7104,2954804,9442624
201708,119753,721082,4,2.54,SSW,EMINENCE,29.7955,-94.7145,2947730,9442870
201708,119753,721083,1,5.67,WNW,COTTONWOOD,29.9409,-94.6115,2956454,9436690
201708,119753,721083,2,4.95,SW,EASTGATE,30.0027,-95.0922,30162,955532
201708,119753,721083,3,2.11,NNW,CLEVELAND,30.3755,-95.1196,3022530,957176
201708,119753,721083,4,6.85,N,RYE STATION,30.5482,-94.7543,3032892,9445258
201708,119753,721084,1,2,ESE,WHITE OAK ACRES,29.8067,-95.4204,2948402,9525224
201708,119753,721084,2,2.53,NW,ENGLEWOOD,29.8067,-95.3788,2948402,9522728
201708,119753,721084,3,1.34,ENE,HOUSTON HGTS,29.7575,-95.3794,2945450,9522764
201708,119753,721084,4,1.38,W,HOUSTON HGTS,29.7525,-95.4228,2945150,9525368
201708,119753,721085,1,9,WNW,TOMBALL,30.1431,-95.7622,308586,9545732
201708,119753,721085,2,2.84,SW,TOMBALL,30.0742,-95.6569,304452,9539414
201708,119753,721085,3,3.04,ESE,SPRING,30.0709,-95.3703,304254,9522218
201708,119753,721085,4,3.54,N,SPRING,30.131,-95.4135,307860,9524810
201708,119753,721089,1,1.58,SSW,MONT BELVIEU,29.8285,-94.8889,2949710,9453334
201708,119753,721089,2,4.68,N,BEACH CITY,29.737,-94.8889,2944220,9453334
201708,119753,721089,3,6.35,NNE,BEACH CITY,29.7477,-94.8436,2944862,9450616
201708,119753,721089,4,2.13,ESE,MONT BELVIEU,29.8371,-94.8477,2950226,9450862
201708,119753,721090,1,9.49,NW,BURTON,30.2739,-96.7161,3016434,9642966
201708,119753,721090,2,7.1,NNW,BURTON,30.2775,-96.6375,3016650,9638250
201708,119753,721090,3,1.28,N,BURTON,30.1983,-96.5963,3011898,9635778
201708,119753,721090,4,3.37,WNW,BURTON,30.2034,-96.6495,3012204,9638970
201708,119753,721091,1,1.65,NW,WESTFIELD,30.0375,-95.4187,302250,9525122
201708,119753,721091,2,1.4,NNE,WESTFIELD,30.0384,-95.39,302304,9523400
201708,119753,721091,3,0.72,ESE,WESTFIELD,30.0164,-95.3887,30984,9523322
201708,119753,721091,4,1.38,WSW,WESTFIELD,30.0161,-95.4226,30966,9525356
201708,119753,721092,1,1.29,W,MONT BELVIEU,29.8527,-94.9013,2951162,9454078
201708,119753,721092,2,3.34,NNW,WINNIE,29.861,-94.4096,2951660,9424576
201708,119753,721092,3,2.31,WSW,WINNIE,29.8038,-94.4138,2948228,9424828
201708,119753,721096,1,0.84,SSW,PASADENA,29.6896,-95.2072,2941376,9512432
201708,119753,721096,2,1.97,WSW,LAKE HOUSTON,29.9385,-95.1801,2956310,9510806
201708,119753,721096,3,3.15,SE,KOHRVILLE,29.9742,-95.5866,2958452,9535196
201708,119753,721096,4,1.23,WSW,WEST PARK,29.674,-95.5893,2940440,9535358
201708,119753,721097,1,2.03,W,MIDWAY,31.0306,-95.8042,311836,9548252
201708,119753,721097,2,5.75,ENE,MIDWAY,31.0653,-95.682,313918,9540920
201708,119753,721097,3,18.3,SE,CONNOR,30.805,-95.5385,3048300,9532310
201708,119753,721097,4,12.36,SSE,CONNOR,30.8162,-95.6734,3048972,9540404
201708,119753,721101,1,1.7,NW,WESTFIELD,30.0367,-95.4209,302202,9525254
201708,119753,721101,2,1.37,N,WESTFIELD,30.0397,-95.3967,302382,9523802
