INSPECTION_ID,PROPERTY_ID,PROPERTY_NAME,ADDRESS,CITY,CBSA_NAME,CBSA_CODE,COUNTY_NAME,COUNTY_CODE,STATE_NAME,STATE_CODE,ZIP,LATITUDE,LONGITUDE,LOCATION_QUALITY,INSPECTION_SCORE,INSPECTION_DATE
512076,800021552,WOODCREST APTS,2550 W 8th St,Odessa,"Odessa, TX Metropolitan Statistical Area",36220,Ector,135,TX,48,79763,31.839625,-102.399836,R,91,11/13/2013
512216,800074927,Henry Harbour,2421 Cimarron Blvd,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78414,27.685852,-97.364727,R,97,1/9/2014
512296,800021542,WIN LIN VILLAGE,5700 Wabash St,Amarillo,"Amarillo, TX Metropolitan Statistical Area",11100,Randall,381,TX,48,79109,35.158494,-101.899393,R,90,1/16/2014
512315,800224057,BAYVIEW SENIOR APARTMENTS,1111 Bayshore Dr,La Porte,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77571,29.658299,-95.007774,R,94,12/13/2013
512493,800074006,"VOA SCATTERED SITE DUPLEXES/FT. WORTH, INC",6861 S Creek Dr,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76133,32.644681,-97.362221,R,95,12/2/2013
512497,800224038,PILGRIM PLACE II,4663 Aldine Mail Rte,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77039,29.902752,-95.324149,4,93,12/23/2013
512526,800221788,ESCT Austin Housing,1201 Grove Blvd Apt 504,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78741,30.234708,-97.70425,R,93,12/5/2013
512553,800217711,INDEPENDENCE VILLAGE,7041 Highway 75 S,Huntsville,"Huntsville, TX Micropolitan Statistical Area",26660,Walker,471,TX,48,77340,30.676654,-95.519184,R,93,11/25/2013
512597,800020823,Del Rio Rotary Housing,309 N Bedell Ave,Del Rio,"Del Rio, TX Micropolitan Statistical Area",19620,Val Verde,465,TX,48,78840,29.370755,-100.888585,R,97,1/13/2014
512623,800020838,East 12th Street Apartments,3005 E 12th St,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78702,30.276244,-97.703274,R,94,12/2/2013
512684,800224916,FRANKLIN GARDENS,3522 E Martin Luther King Jr Blvd,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78721,30.28368,-97.697711,R,97,12/3/2013
512686,800074930,Wagon Crossing,1474 Kitty Hawk Rd,Universal City,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78148,29.53892,-98.326754,R,91,2/27/2014
512699,800020743,Casa Real IV,1001 S Tovar St,San Diego,,99999,Duval,131,TX,48,78384,27.757885,-98.245393,R,97,1/7/2014
512731,800020638,ACCESSIBLE RESIDENCES,7404 Camelot Rd,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76134,32.639434,-97.340146,R,95,12/4/2013
512747,800074007,IRIS PLACE,13321 Emily Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75240,32.92809,-96.764716,R,96,1/17/2014
512754,800226144,COMMONS ON MYRTLE,1314 Myrtle Ave,El Paso,"El Paso, TX Metropolitan Statistical Area",21340,El Paso,141,TX,48,79901,31.764779,-106.475846,R,96,1/22/2014
512774,800222674,BROOK OAKS SENIOR RESIDENCES,1725 Colcord Ave,Waco,"Waco, TX Metropolitan Statistical Area",47380,McLennan,309,TX,48,76707,31.557465,-97.153229,R,90,11/8/2013
512962,800213159,AHEPA 29-III APARTMENTS,13830 Canyon Hill Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77083,29.690618,-95.627627,R,94,11/1/2013
512963,800020744,Casa Real V,,FREER,,99999,Duval,131,TX,48,78357,27.8896,-98.6356,T,96,1/10/2014
512976,800224928,"1602 SOUTH STAPLES HOUSING, INC.",1602 S Staples St,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78404,27.775355,-97.401133,R,90,1/10/2014
512997,800112211,MABEL MESHACK WHITE MANOR,3260 Bickers St,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75212,32.785261,-96.873098,R,90,12/17/2013
513038,800214895,FOWLER CHRISTIAN APARTMENTS II,105 Juliette Fowler St,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75214,32.803854,-96.753428,R,93,12/9/2013
513049,800226066,"ESCT Austin Housing III, Inc.",3204 Manchaca Rd,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78704,30.240859,-97.782391,R,87,12/5/2013
513110,800211408,DISCIPLES VILLAGE,2430 E 11th St,Odessa,"Odessa, TX Metropolitan Statistical Area",36220,Ector,135,TX,48,79761,31.864377,-102.344961,R,91,1/21/2014
513316,800112397,Viceroy Apartments,5802 Pecan Valley Dr,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78223,29.368277,-98.436495,R,93,1/22/2014
513317,800074397,"AHEPA  29, INCORPORATED",13830 Canyon Hill Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77083,29.690618,-95.627627,R,96,1/3/2014
513323,800215132,COLLIN COUNTY COMMUNITY HOMES,3020 Dartmouth Dr,Plano,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75075,33.012526,-96.75122,R,94,12/18/2013
513355,800215342,Mosaic Housing Corp XXIII - Austin,2404 Roehampton Dr,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78745,30.196981,-97.816846,R,96,11/20/2013
513380,800074777,Cobblestone,2101 Davis Ln,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78745,30.186558,-97.818063,R,99,11/19/2013
513438,800219382,ESTATES OF BRIDGEPORT PHASE III,316 Cuba Rd,Bridgeport,"Fort Worth-Arlington, TX Metropolitan Division",23104,Wise,497,TX,48,76426,33.209078,-97.733686,R,92,11/4/2013
513516,800219442,MAGNOLIA HEIGHTS,1005 Magnolia St,Mansfield,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76063,32.568122,-97.13375,R,90,1/8/2014
513517,800112201,OLEANDER COMMONS,12805 Bissonnet St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77099,29.678625,-95.605598,R,95,3/10/2014
513605,800021384,SUN RAY COMMUNITY,2129 E Arapaho Rd,Richardson,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75081,32.96077,-96.68447,R,97,1/14/2014
513716,800211521,Okeefe Garden Brook,8734 Garden Brk,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78245,29.42085,-98.656657,R,91,1/29/2014
513783,800074416,LEWIS TORAN RETIREMENT COMMUNITY,1012 Kurth Dr,Lufkin,"Lufkin, TX Micropolitan Statistical Area",31260,Angelina,005,TX,48,75904,31.356079,-94.730599,R,95,12/10/2013
513803,800211548,Manor House,5905 Manor Rd,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78723,30.306626,-97.679753,R,94,12/4/2013
513914,800215152,CRESTVIEW UNITY,2507 E Villa Maria Rd,Bryan,"College Station-Bryan, TX Metropolitan Statistical Area",17780,Brazos,041,TX,48,77802,30.660933,-96.348397,R,96,10/18/2013
514004,800211669,RAINBOW VILLAGE II,6338 Corporate Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77036,29.708647,-95.551692,R,98,12/20/2013
514009,800112203,CORNERSTONE GARDENS,14522 Cornerstone Village Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77014,29.990802,-95.486,R,96,11/8/2013
514089,800213171,DEL RIO ROTARY II,309 N Bedell Ave,Del Rio,"Del Rio, TX Micropolitan Statistical Area",19620,Val Verde,465,TX,48,78840,29.370755,-100.888585,R,92,1/14/2014
514090,800021119,LENNOX HOUSE,110 NW 2nd St,Grand Prairie,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75050,32.74604,-97.004935,R,91,1/6/2014
514203,800020902,Georgetown Square,206 Royal Dr,Georgetown,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Williamson,491,TX,48,78626,30.655315,-97.671823,R,84,12/6/2013
514536,800020886,Fourth Street Apartments,2402 S 4th St,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78704,30.243367,-97.763338,R,99,2/19/2014
514645,800021478,VILLA MADRE APARTMENTS,200 E Railroad Ave,Port Isabel,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78578,26.074976,-97.208596,R,92,1/24/2014
514668,800021123,Manchaca Road Apts,3810 Manchaca Rd,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78704,30.235321,-97.785023,R,97,2/18/2014
514698,800020887,"FORT WORTH COMMUNITY HOMES, INC.",1905 San Rafael St,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76134,32.632269,-97.346959,R,95,1/22/2014
514742,800217702,VISTA VILLA APARTMENTS,3600 Pansy St,Pasadena,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77505,29.657855,-95.163239,R,96,2/25/2014
514791,800021364,SPRING TERRACE,2600 S Spring St,Amarillo,"Amarillo, TX Metropolitan Statistical Area",11100,Potter,375,TX,48,79103,35.185853,-101.79082,R,93,1/13/2014
514868,800021171,Odem Housing Authority,500 E Turner,Odem,"Corpus Christi, TX Metropolitan Statistical Area",18580,San Patricio,409,TX,48,78370,27.942931,-97.581014,R,83,2/28/2014
514934,800074544,TOMBALL PINES,525 School St,Tomball,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77375,30.088909,-95.61886,R,100,1/27/2014
515004,800021009,Kinney Avenue Apartments,1703 Kinney Ave,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78704,30.252895,-97.767608,R,99,2/18/2014
515017,800020890,FOX RUN APARTMENTS,2600 Allie Payne Rd,Orange,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Orange,361,TX,48,77632,30.14185,-93.762294,R,96,11/26/2013
515037,800021033,Las Palmas Villa,2211 Del Rio Blvd,Eagle Pass,"Eagle Pass, TX Micropolitan Statistical Area",20580,Maverick,323,TX,48,78852,28.734111,-100.495494,R,91,2/5/2014
515087,800112398,DENTON AFFORDABLE HOUSING,3821 Camelot St,Denton,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Denton,121,TX,48,76209,33.255556,-97.123412,R,96,1/14/2014
515107,800021226,Gonzales Independence Homes,3621 Highway 90A E,Gonzales,,99999,Gonzales,177,TX,48,78629,29.5825,-97.3623,B,97,1/8/2014
515229,800020947,HERITAGE SQUARE,520 3rd Ave N,Texas City,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Galveston,167,TX,48,77590,29.387228,-94.901932,R,84,2/27/2014
515290,800021129,North Plaza Apts,9125 North Plz,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78753,30.353699,-97.685932,R,93,1/17/2014
515306,800021279,Regal Village,3400 Camino Real,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78238,29.467966,-98.605263,R,91,1/6/2014
515324,800021416,"TARRANT COUNTY COMMUNITY HOMES, INC",6525 Oak Forest Ct,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76112,32.743659,-97.217395,R,84,1/13/2014
515341,800021427,The Palms Apartments,200 S Avenue A,Aransas Pass,"Corpus Christi, TX Metropolitan Statistical Area",18580,San Patricio,409,TX,48,78336,27.916312,-97.163849,R,96,1/21/2014
515366,800219928,Huebner Creek Villas I,8527 Huebner Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78240,29.517677,-98.606102,R,99,1/7/2014
515491,800021036,Lasker Village Apts,2106 S Ww White Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78222,29.393639,-98.404393,R,99,1/6/2014
515495,800223952,ESCT Austin Housing II,7685 Northcross Dr,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78757,30.35404,-97.735732,R,96,1/17/2014
515498,800021547,WINWOOD OF PLAINVIEW,2812 Houston St,Plainview,"Plainview, TX Micropolitan Statistical Area",38380,Hale,189,TX,48,79072,34.210117,-101.71388,R,93,1/27/2014
515549,800021216,PATMAN SWITCH,PO Box 9,Hughes Springs,,99999,Cass,067,TX,48,75656,33.0735,-94.5984,B,98,2/12/2014
515553,800021461,VILLA SANTA MARIA,1830 Bennett Ave,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75206,32.808587,-96.776765,R,95,1/15/2014
515634,800020642,Alamo Village Apartments,504 N 9th St,Alamo,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78516,26.188043,-98.118238,R,85,1/23/2014
515652,800074138,WINDY MEADOWS,262 N Magdalen St,San Angelo,"San Angelo, TX Metropolitan Statistical Area",41660,Tom Green,451,TX,48,76903,31.468571,-100.435058,R,93,6/10/2014
515713,800021230,VALLEY AT COBB PARK,1707 E Robert St,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76104,32.714963,-97.301226,R,96,1/23/2014
515829,800215268,LONE STAR GARDENS,497 Twin St,Jasper,,99999,Jasper,241,TX,48,75951,30.901543,-94.025746,R,98,1/13/2014
515844,800021083,Marshall Apartments,1157 Salina St,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78702,30.270592,-97.720039,R,93,2/21/2014
515882,800021376,Stassney Apartments,5600 Nancy Dr,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78745,30.20906,-97.784029,R,100,2/19/2014
515889,800020989,JH (Jim) Gonzales Homes,508 N Dagmar Ave,Hebbronville,,99999,Jim Hogg,247,TX,48,78361,27.312262,-98.687939,R,80,1/22/2014
515896,800074922,Oak Forest Heights,11100 Toepperwein Rd,Live Oak,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78233,29.538729,-98.336982,R,100,2/28/2014
515904,800218107,Cedar Elm Place,900 Paschal St,Kerrville,"Kerrville, TX Micropolitan Statistical Area",28500,Kerr,265,TX,48,78028,30.058136,-99.140533,R,98,2/6/2014
515913,800219705,VILLAS AT BAYOU PARK,,HOUSTON,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77021,29.6917,-95.3575,T,98,12/31/2013
516230,800020920,Ridge at Trinity Apartments,7203 S Loop 12,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75217,32.713267,-96.69681,4,18,5/1/2014
516326,800226614,CLEARPOINTE CROSSING APARTMENTS,,HOUSTON,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77059,29.5955,-95.1129,T,96,12/30/2013
516328,800226781,Stoney Brook of Copperas Cove,,COPPERAS COVE,"Killeen-Temple, TX Metropolitan Statistical Area",28660,Coryell,099,TX,48,76522,31.1285,-97.9291,T,96,3/3/2014
516501,800210357,FOUNTAINS AT BURLESON APTS,,BURLESON,"Fort Worth-Arlington, TX Metropolitan Division",23104,Johnson,251,TX,48,76028,32.5144,-97.2999,T,99,4/23/2014
516531,800021380,STONEGATE MANOR,4121 Turtle Creek Dr,Port Arthur,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77642,29.955176,-93.976364,R,91,4/24/2014
516661,800222041,PEGASUS VILLAS SENIOR LIVING,7200 N Stemmons Fwy,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75247,32.816524,-96.867277,R,100,4/25/2014
516721,800220749,BRIDADOON APARTMENTS,3550 S Gevers St,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78210,29.385198,-98.456619,R,82,3/21/2014
516771,800052271,STONEGATE APARTMENTS,6400 Bell St,Amarillo,"Amarillo, TX Metropolitan Statistical Area",11100,Randall,381,TX,48,79109,35.144889,-101.902234,R,88,5/29/2014
516796,800223422,PECAN POINTE,463 Westfield Blvd,Temple,"Killeen-Temple, TX Metropolitan Statistical Area",28660,Bell,027,TX,48,76502,31.121334,-97.422763,R,91,5/5/2014
516806,800021455,UNIQUE GARDENS,5388 Village Ln,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76119,32.6785,-97.260096,R,99,9/11/2014
516812,800045847,MCKINNEY ORCHID APTS.,2700 N Brook Dr,McKinney,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75070,33.192996,-96.652417,R,93,3/20/2014
516833,800219980,Cienega Linda Apartments,7614 Laguna Del Mar Ct,Laredo,"Laredo, TX Metropolitan Statistical Area",29700,Webb,479,TX,48,78041,27.576738,-99.462494,R,92,8/13/2014
516883,800210487,WATERS EDGE VILLAS at ROWLETT,5501 Lakeview Pkwy,Rowlett,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75088,32.908081,-96.549095,R,99,9/8/2014
516969,800232965,Casa Adobe Apartmens,74 Lyerly St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77022,29.834531,-95.379386,R,82,8/7/2014
516976,800020959,Highview Retirement Village,200 Highway 1431,Marble Falls,,99999,Burnet,053,TX,48,78654,30.575313,-98.26622,R,86,5/7/2014
517021,800236634,Gardens at Sienna,6210 Sienna Trl,Beaumont,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77708,30.132956,-94.158547,R,98,7/21/2014
517092,800021229,PILGRIM SENIOR CITIZEN HOUSING,4655 Aldine Mail Rd,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77039,29.902887,-95.324352,R,86,8/6/2014
517161,800020682,BAY TERRACE,1502 Nolan Rd,Baytown,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77520,29.745729,-94.952232,R,85,5/28/2014
517194,800231440,SONOMA COURT APTS,970 W Yellow Jacket Ln,Rockwall,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Rockwall,397,TX,48,75087,32.910229,-96.455432,4,95,3/4/2014
517205,800021513,STARCREST APARTMENTS,3255 Elmira St,Beaumont,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77705,30.047778,-94.122442,R,80,5/2/2014
517215,800211133,Windsor Place,2447 Monarch Dr,Laredo,"Laredo, TX Metropolitan Statistical Area",29700,Webb,479,TX,48,78045,27.608309,-99.470965,R,99,8/14/2014
517348,800221045,MISSION OAKS APTS,7575 Callaghan Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78229,29.505747,-98.558033,R,84,1/12/2015
517359,800234988,The Hamptons at Pine Forest,4250 Old Omen Rd,Tyler,"Tyler, TX Metropolitan Statistical Area",46340,Smith,423,TX,48,75707,32.304883,-95.237187,R,94,7/22/2014
517398,800073902,"TOWNHOMES AT PARKSIDE, THE",4000 Parkside Center Blvd,Farmers Branch,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75244,32.938058,-96.841039,R,86,6/3/2014
517610,800020757,CENTER RIDGE APARTMENTS,700 W Center St,Duncanville,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75116,32.651513,-96.923249,R,83,9/5/2014
517697,800046453,COLUMBUS VILLAGE,830 S Riley St,Hearne,"College Station-Bryan, TX Metropolitan Statistical Area",17780,Robertson,395,TX,48,77859,30.879693,-96.586684,R,82,9/4/2014
517711,800236687,SOUTH ACRES RANCH,11409 Scott St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77047,29.635221,-95.36796,R,89,10/9/2014
517771,800214417,The Lodge at Lost Pines,3950 Highway 71 E,Bastrop,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Bastrop,021,TX,48,78602,30.103468,-97.287171,R,92,8/26/2014
517782,800226821,Palm at Cinco Ranch,23600 Fm 1093 Rd,Richmond,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Fort Bend,157,TX,48,77406,29.699866,-95.785395,R,79,8/29/2014
517789,800226636,"Reserve at Towne Crossing, The",3401 US Highway 259 N,Longview,"Longview, TX Metropolitan Statistical Area",30980,Gregg,183,TX,48,75605,32.558478,-94.731378,R,89,5/21/2014
517812,800224610,TERRACES ON CREEK STREET,707 S Creek St,Fredericksburg,"Fredericksburg, TX Micropolitan Statistical Area",23240,Gillespie,171,TX,48,78624,30.258367,-98.864716,R,85,10/6/2014
517944,800021314,Sacred Heart Villa,120 S Trinity St,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78207,29.42707,-98.517672,R,100,2/28/2014
517969,800216428,Oak Terrace Apts. Phase IV,902 S Loop 499,Harlingen,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78550,26.186769,-97.664833,R,86,11/20/2014
517973,800021027,Lantana Square Apts,5802 Academy Dr,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78407,27.8077,-97.473532,R,99,8/7/2014
518025,800218998,LAGUNA VISTA APTS,1580 Mira Lago Blvd,Farmers Branch,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75234,32.904266,-96.922047,R,96,3/21/2014
518030,800222272,Savoy of Garland,608 Rowlett Rd,Garland,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75043,32.847799,-96.592988,R,98,3/21/2014
518049,800233689,Windermere Townhomes Apartments,15906 Windermere Dr,Pflugerville,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78660,30.44762,-97.648366,R,94,10/29/2014
518068,800231346,Oak Manor/Oak Village Apts.,2330 Austin Hwy,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78218,29.507747,-98.410942,R,94,5/6/2014
