source,sumlevel,geoid,name,st,cnty,T1_est1,T1_est2,T1_est3,T1_est4,T1_est5,T1_est6,T1_est7,T1_est8,T1_est9,T1_est10,T1_est11,T1_est12,T1_est13,T1_est14,T1_est15,T1_est16,T1_est17,T1_est18,T1_est19,T1_est20,T1_est21,T1_est22,T1_est23,T1_est24,T1_est25,T1_est26,T1_est27,T1_est28,T1_est29,T1_est30,T1_est31,T1_est32,T1_est33,T1_est34,T1_est35,T1_est36,T1_est37,T1_est38,T1_est39,T1_est40,T1_est41,T1_est42,T1_est43,T1_est44,T1_est45,T1_est46,T1_est47,T1_est48,T1_est49,T1_est50,T1_est51,T1_est52,T1_est53,T1_est54,T1_est55,T1_est56,T1_est57,T1_est58,T1_est59,T1_est60,T1_est61,T1_est62,T1_est63,T1_est64,T1_est65,T1_est66,T1_est67,T1_est68,T1_est69,T1_est70,T1_est71,T1_est72,T1_est73,T1_est74,T1_est75,T1_est76,T1_est77,T1_est78,T1_est79,T1_est80,T1_est81,T1_est82,T1_est83,T1_est84,T1_est85,T1_est86,T1_est87,T1_est88,T1_est89,T1_est90,T1_est91,T1_est92,T1_est93,T1_est94,T1_est95,T1_est96,T1_est97,T1_est98,T1_est99,T1_est100,T1_est101,T1_est102,T1_est103,T1_est104,T1_est105,T1_est106,T1_est107,T1_est108,T1_est109,T1_est110,T1_est111,T1_est112,T1_est113,T1_est114,T1_est115,T1_est116,T1_est117,T1_est118,T1_est119,T1_est120,T1_est121,T1_est122,T1_est123,T1_est124,T1_est125,T1_est126,T1_est127,T1_est128,T1_est129,T1_est130,T1_est131,T1_est132,T1_est133,T1_est134,T1_est135,T1_est136,T1_est137,T1_est138,T1_est139,T1_est140,T1_est141,T1_est142,T1_est143,T1_est144,T1_est145,T1_est146,T1_est147,T1_est148,T1_est149,T1_est150,T1_est151,T1_est152,T1_est153,T1_est154,T1_est155,T1_est156,T1_est157,T1_est158,T1_est159,T1_est160,T1_est161,T1_est162,T1_est163,T1_est164,T1_est165,T1_est166,T1_est167,T1_est168,T1_est169,T1_est170,T1_est171,T1_est172,T1_est173,T1_est174,T1_est175,T1_est176,T1_est177,T1_est178,T1_est179,T1_est180,T1_est181,T1_est182,T1_est183,T1_est184,T1_est185,T1_est186,T1_est187,T1_est188,T1_est189,T1_est190,T1_est191,T1_est192,T1_est193,T1_est194,T1_est195,T1_est196,T1_est197,T1_est198,T1_est199,T1_est200,T1_est201,T1_est202,T1_est203,T1_est204,T1_est205,T1_est206,T1_est207,T1_est208,T1_est209,T1_est210,T1_est211,T1_est212,T1_est213,T1_est214,T1_est215,T1_est216,T1_est217,T1_est218,T1_est219,T1_est220,T1_est221,T1_est222,T1_est223,T1_est224,T1_est225,T1_est226,T1_est227,T1_est228,T1_est229,T1_est230,T1_est231,T1_est232,T1_est233,T1_est234,T1_est235,T1_est236,T1_est237,T1_est238,T1_est239,T1_est240,T1_est241,T1_est242,T1_est243,T1_est244,T1_est245,T1_est246,T1_est247,T1_est248,T1_est249,T1_moe1,T1_moe2,T1_moe3,T1_moe4,T1_moe5,T1_moe6,T1_moe7,T1_moe8,T1_moe9,T1_moe10,T1_moe11,T1_moe12,T1_moe13,T1_moe14,T1_moe15,T1_moe16,T1_moe17,T1_moe18,T1_moe19,T1_moe20,T1_moe21,T1_moe22,T1_moe23,T1_moe24,T1_moe25,T1_moe26,T1_moe27,T1_moe28,T1_moe29,T1_moe30,T1_moe31,T1_moe32,T1_moe33,T1_moe34,T1_moe35,T1_moe36,T1_moe37,T1_moe38,T1_moe39,T1_moe40,T1_moe41,T1_moe42,T1_moe43,T1_moe44,T1_moe45,T1_moe46,T1_moe47,T1_moe48,T1_moe49,T1_moe50,T1_moe51,T1_moe52,T1_moe53,T1_moe54,T1_moe55,T1_moe56,T1_moe57,T1_moe58,T1_moe59,T1_moe60,T1_moe61,T1_moe62,T1_moe63,T1_moe64,T1_moe65,T1_moe66,T1_moe67,T1_moe68,T1_moe69,T1_moe70,T1_moe71,T1_moe72,T1_moe73,T1_moe74,T1_moe75,T1_moe76,T1_moe77,T1_moe78,T1_moe79,T1_moe80,T1_moe81,T1_moe82,T1_moe83,T1_moe84,T1_moe85,T1_moe86,T1_moe87,T1_moe88,T1_moe89,T1_moe90,T1_moe91,T1_moe92,T1_moe93,T1_moe94,T1_moe95,T1_moe96,T1_moe97,T1_moe98,T1_moe99,T1_moe100,T1_moe101,T1_moe102,T1_moe103,T1_moe104,T1_moe105,T1_moe106,T1_moe107,T1_moe108,T1_moe109,T1_moe110,T1_moe111,T1_moe112,T1_moe113,T1_moe114,T1_moe115,T1_moe116,T1_moe117,T1_moe118,T1_moe119,T1_moe120,T1_moe121,T1_moe122,T1_moe123,T1_moe124,T1_moe125,T1_moe126,T1_moe127,T1_moe128,T1_moe129,T1_moe130,T1_moe131,T1_moe132,T1_moe133,T1_moe134,T1_moe135,T1_moe136,T1_moe137,T1_moe138,T1_moe139,T1_moe140,T1_moe141,T1_moe142,T1_moe143,T1_moe144,T1_moe145,T1_moe146,T1_moe147,T1_moe148,T1_moe149,T1_moe150,T1_moe151,T1_moe152,T1_moe153,T1_moe154,T1_moe155,T1_moe156,T1_moe157,T1_moe158,T1_moe159,T1_moe160,T1_moe161,T1_moe162,T1_moe163,T1_moe164,T1_moe165,T1_moe166,T1_moe167,T1_moe168,T1_moe169,T1_moe170,T1_moe171,T1_moe172,T1_moe173,T1_moe174,T1_moe175,T1_moe176,T1_moe177,T1_moe178,T1_moe179,T1_moe180,T1_moe181,T1_moe182,T1_moe183,T1_moe184,T1_moe185,T1_moe186,T1_moe187,T1_moe188,T1_moe189,T1_moe190,T1_moe191,T1_moe192,T1_moe193,T1_moe194,T1_moe195,T1_moe196,T1_moe197,T1_moe198,T1_moe199,T1_moe200,T1_moe201,T1_moe202,T1_moe203,T1_moe204,T1_moe205,T1_moe206,T1_moe207,T1_moe208,T1_moe209,T1_moe210,T1_moe211,T1_moe212,T1_moe213,T1_moe214,T1_moe215,T1_moe216,T1_moe217,T1_moe218,T1_moe219,T1_moe220,T1_moe221,T1_moe222,T1_moe223,T1_moe224,T1_moe225,T1_moe226,T1_moe227,T1_moe228,T1_moe229,T1_moe230,T1_moe231,T1_moe232,T1_moe233,T1_moe234,T1_moe235,T1_moe236,T1_moe237,T1_moe238,T1_moe239,T1_moe240,T1_moe241,T1_moe242,T1_moe243,T1_moe244,T1_moe245,T1_moe246,T1_moe247,T1_moe248,T1_moe249
2013thru2017,50,05000US48415,"Scurry County, Texas",48,415,5840,4325,770,160,65,20,0,0,0,75,0,210,90,0,0,0,0,120,0,295,235,0,0,0,0,55,0,35,20,0,0,0,0,10,0,75,15,0,0,0,0,60,0,3545,65,30,0,0,0,0,35,0,295,200,20,0,0,0,75,0,450,305,0,0,4,0,130,15,265,200,0,0,0,0,65,0,2470,1600,90,0,0,0,770,10,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,505,215,55,0,0,0,0,135,20,150,65,0,0,0,0,85,0,125,75,0,0,0,0,50,0,10,0,0,0,0,0,10,0,4,0,0,0,0,0,4,0,1005,70,20,0,0,0,0,50,0,40,40,0,0,0,0,0,0,220,155,0,0,0,0,65,0,180,105,15,0,0,0,55,0,500,285,70,0,4,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,215,206,80,44,39,21,21,21,59,21,125,58,21,21,21,21,108,21,112,107,21,21,21,21,54,21,35,27,21,21,21,21,28,21,55,19,21,21,21,21,51,21,259,74,35,21,21,21,21,47,21,129,93,34,21,21,21,54,21,130,108,21,21,4,21,56,25,97,78,21,21,21,21,52,21,265,188,61,21,21,21,202,13,16,16,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,263,178,106,44,21,21,21,21,85,40,101,57,21,21,21,21,85,21,89,66,21,21,21,21,57,21,21,21,21,21,21,21,21,21,4,21,21,21,21,21,4,21,224,72,32,21,21,21,21,68,21,41,41,21,21,21,21,21,21,91,78,21,21,21,21,51,21,103,82,34,21,21,21,42,21,165,112,78,21,9,21,81,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2013thru2017,50,05000US48417,"Shackelford County, Texas",48,417,1255,990,190,105,105,0,0,0,0,0,4,45,30,0,0,0,0,15,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,800,15,15,0,0,0,0,0,0,60,60,0,0,0,0,0,0,145,125,0,4,0,0,15,0,120,100,0,0,0,0,20,0,460,450,0,0,4,0,10,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,110,55,45,0,0,0,0,10,0,20,4,0,0,0,0,15,0,4,0,0,0,0,0,0,4,10,10,0,0,0,0,0,0,25,25,0,0,0,0,0,0,150,10,10,0,0,0,0,0,0,10,4,0,0,0,0,4,0,20,20,0,0,0,0,0,0,35,30,0,0,0,0,4,0,70,70,0,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,88,66,55,55,13,13,13,13,13,5,30,28,13,13,13,13,20,13,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,24,24,13,13,13,13,13,13,97,20,20,13,13,13,13,13,13,35,35,13,13,13,13,13,13,52,48,13,1,13,13,24,13,53,44,13,13,13,13,33,13,89,87,13,13,1,13,15,13,2,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,75,52,36,32,13,13,13,13,16,13,26,9,13,13,13,13,26,13,7,13,13,13,13,13,13,7,15,15,13,13,13,13,13,13,22,22,13,13,13,13,13,13,52,17,17,13,13,13,13,13,13,13,4,13,13,13,13,15,13,23,23,13,13,13,13,13,13,29,27,13,13,13,13,8,13,43,42,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48419,"Shelby County, Texas",48,419,9220,6580,1170,325,215,75,0,0,0,35,0,275,160,80,0,0,0,35,0,305,170,35,0,0,0,100,0,70,70,0,0,0,0,0,0,190,165,10,0,0,0,20,0,5390,130,80,40,0,0,0,10,0,485,335,70,0,0,0,75,4,845,635,105,0,0,0,105,0,905,500,235,0,4,0,170,0,3020,2635,210,0,0,0,175,0,25,25,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1115,540,180,335,0,0,0,25,4,435,315,65,0,0,0,55,0,120,55,50,0,0,0,15,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,185,120,45,0,0,0,20,0,250,95,115,10,0,0,25,4,345,175,100,10,0,0,55,0,215,125,70,0,0,0,15,4,375,285,20,0,0,0,70,0,150,150,115,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,322,180,102,69,62,25,25,25,43,25,105,90,52,25,25,25,34,25,105,84,34,25,25,25,54,25,63,63,25,25,25,25,25,25,87,86,14,25,25,25,28,25,329,58,40,33,25,25,25,15,25,122,101,45,25,25,25,49,2,204,160,73,25,25,25,69,25,231,133,104,25,2,25,132,25,267,241,92,25,25,25,95,25,18,18,16,9,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,311,243,185,91,166,25,25,25,21,7,172,148,65,25,25,25,53,25,70,56,44,25,25,25,23,25,37,37,25,25,25,25,25,25,25,25,25,25,25,25,25,25,242,62,64,39,25,25,25,21,25,120,72,81,13,25,25,29,3,122,84,59,27,25,25,65,25,116,89,75,25,25,25,24,11,145,130,20,25,25,25,61,25,96,96,91,28,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2013thru2017,50,05000US48421,"Sherman County, Texas",48,421,1065,860,125,10,4,0,0,0,0,4,0,20,15,0,0,0,0,4,0,60,25,0,0,0,0,30,0,20,20,0,0,0,0,0,0,15,4,0,0,4,0,4,0,730,4,4,0,0,0,0,4,0,65,40,0,0,0,0,25,0,110,75,0,0,0,0,35,0,85,45,0,0,0,0,40,0,460,395,0,0,0,0,65,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,75,55,30,0,0,0,0,25,0,15,4,0,0,0,0,10,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,25,15,0,0,0,0,10,0,10,0,0,0,0,0,10,0,25,4,0,0,0,0,20,0,25,4,0,0,0,0,20,0,45,30,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,73,53,14,12,13,13,13,13,9,13,16,17,13,13,13,13,13,13,31,23,13,13,13,13,27,13,20,20,13,13,13,13,13,13,18,13,13,13,12,13,10,13,81,4,13,13,13,13,13,1,13,33,24,13,13,13,13,25,13,35,29,13,13,13,13,21,13,35,26,13,13,13,13,25,13,69,65,13,13,13,13,31,13,6,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,53,37,32,23,13,13,13,13,21,13,16,13,13,13,13,13,15,13,8,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,42,22,19,13,13,13,13,14,13,13,13,13,13,13,13,13,13,17,7,13,13,13,13,16,13,20,8,13,13,13,13,19,13,21,19,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48423,"Smith County, Texas",48,423,77800,51275,10800,2460,1455,635,10,0,0,335,25,2385,1420,425,0,15,0,525,0,2600,1640,400,75,0,0,470,10,1185,830,170,0,0,0,165,20,2170,1505,240,4,40,0,360,20,39850,550,310,115,0,0,0,125,0,2160,1390,475,0,4,0,295,0,5075,3500,655,35,35,0,810,35,3770,2530,615,25,0,0,555,40,28290,23165,2315,365,100,0,2145,205,625,625,475,55,30,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26525,12905,3840,1585,1430,80,0,0,720,25,4175,2040,1370,55,0,0,700,10,3445,2095,810,120,20,40,355,4,845,540,165,0,0,0,125,10,605,385,95,4,0,0,120,0,13180,605,345,140,0,0,0,90,30,870,490,200,15,0,0,165,0,2135,1020,630,55,0,0,420,4,2295,1405,490,0,30,0,315,50,7275,5200,1230,215,35,0,570,30,440,440,90,295,0,20,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,991,726,364,290,177,22,31,31,145,26,416,292,152,31,25,31,175,31,365,311,154,73,31,31,151,14,276,218,97,31,31,31,100,32,357,320,101,20,44,31,124,25,1086,173,124,75,31,31,31,82,31,296,270,129,31,15,31,123,31,483,420,201,35,38,31,181,47,598,439,212,29,31,31,206,37,946,771,324,131,56,31,326,97,236,236,223,44,47,31,31,60,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,940,695,437,283,296,33,31,31,229,25,538,360,345,49,31,31,223,15,430,389,189,82,23,57,152,14,244,198,110,31,31,31,101,16,162,128,71,11,31,31,81,31,844,195,148,89,31,31,31,61,40,246,190,136,28,31,31,104,31,288,218,190,49,31,31,143,9,460,331,234,31,47,31,183,45,632,561,304,109,32,31,190,29,162,162,100,133,31,34,31,40,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2013thru2017,50,05000US48425,"Somervell County, Texas",48,425,3235,2390,700,160,160,0,0,0,0,0,0,145,90,0,0,0,0,55,0,55,35,0,0,0,0,25,0,55,55,0,0,0,0,0,0,285,180,0,0,0,0,65,40,1665,0,0,0,0,0,0,0,0,190,170,0,0,0,0,20,0,160,160,0,0,0,0,0,0,90,55,0,0,0,0,30,4,1225,1115,0,0,0,0,110,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,365,85,65,0,0,0,0,20,0,150,135,0,0,0,0,10,0,130,75,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,4,4,0,0,0,0,0,0,85,40,0,0,0,0,30,15,85,60,0,0,0,0,25,0,110,110,0,0,0,0,0,0,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,223,216,114,114,19,19,19,19,19,19,97,85,19,19,19,19,50,19,59,43,19,19,19,19,38,19,63,63,19,19,19,19,19,19,145,115,19,19,19,19,58,66,234,19,19,19,19,19,19,19,19,124,123,19,19,19,19,27,19,79,79,19,19,19,19,19,19,58,48,19,19,19,19,34,12,207,186,19,19,19,19,63,19,46,46,46,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,203,119,53,45,19,19,19,19,33,19,93,102,19,19,19,19,24,19,88,61,19,19,19,19,69,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,184,8,8,19,19,19,19,19,19,76,53,19,19,19,19,55,26,70,52,19,19,19,19,43,19,101,101,19,19,19,19,19,19,107,107,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2013thru2017,50,05000US48427,"Starr County, Texas",48,427,16320,12135,3300,1490,10,0,0,0,0,1480,0,480,0,0,0,10,0,470,0,630,0,0,0,0,0,630,0,305,0,0,0,0,0,305,0,395,10,0,0,0,0,385,0,8755,885,4,0,0,0,0,885,0,1730,4,0,0,0,0,1730,0,1725,25,0,0,0,0,1700,0,855,0,0,0,0,0,855,0,3555,65,0,0,0,0,3490,0,85,85,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4185,2145,1295,0,0,4,0,0,1290,0,540,0,0,0,0,0,540,0,255,0,0,0,0,0,255,0,10,0,0,0,0,0,10,0,40,0,0,0,0,0,40,0,2000,310,0,0,0,0,0,310,0,440,0,0,0,0,0,440,0,530,20,0,0,0,0,510,0,210,0,0,0,0,0,210,0,510,4,0,0,0,0,505,0,40,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,510,367,263,13,31,31,31,31,264,31,139,31,31,31,15,31,135,31,199,31,31,31,31,31,199,31,113,31,31,31,31,31,113,31,124,14,31,31,31,31,127,31,467,174,4,31,31,31,31,173,31,225,3,31,31,31,31,224,31,264,31,31,31,31,31,264,31,157,31,31,31,31,31,157,31,356,68,31,31,31,31,355,31,50,50,31,31,31,31,31,50,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,365,301,229,31,31,8,31,31,228,31,157,31,31,31,31,31,157,31,115,31,31,31,31,31,115,31,17,31,31,31,31,31,17,31,53,31,31,31,31,31,53,31,311,142,31,31,31,31,31,142,31,177,31,31,31,31,31,177,31,189,31,31,31,31,31,190,31,102,31,31,31,31,31,102,31,138,4,31,31,31,31,138,31,37,37,31,31,31,31,31,37,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2013thru2017,50,05000US48429,"Stephens County, Texas",48,429,3360,2655,580,265,170,40,0,0,0,55,0,105,90,0,0,10,0,4,0,145,105,0,4,0,0,40,0,25,15,0,0,0,0,4,0,40,40,0,0,0,0,0,0,2075,30,4,0,0,0,0,25,0,145,135,0,0,0,0,10,0,270,210,4,0,0,0,40,10,245,190,0,0,0,0,60,0,1385,1210,0,0,0,0,160,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,260,75,70,0,0,0,0,4,0,115,55,20,0,0,0,35,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,430,60,50,0,0,0,0,0,4,40,25,0,0,0,0,15,0,60,60,0,0,0,0,0,0,30,20,0,0,0,0,4,0,245,175,35,20,0,0,10,0,15,15,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,177,122,96,82,30,19,19,19,48,19,46,45,19,19,14,19,7,19,63,51,19,5,19,19,36,19,30,25,19,19,19,19,21,19,34,34,19,19,19,19,19,19,170,36,16,19,19,19,19,33,19,69,70,19,19,19,19,20,19,81,75,15,19,19,19,34,19,79,75,19,19,19,19,37,19,136,116,19,19,19,19,76,24,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,152,88,43,43,19,19,19,19,6,19,69,38,29,19,19,19,52,19,30,30,19,19,19,19,19,19,19,19,19,19,19,19,19,19,45,45,19,19,19,19,19,19,129,40,40,19,19,19,19,19,15,36,24,19,19,19,19,27,19,41,41,19,19,19,19,19,19,26,23,19,19,19,19,15,19,119,91,51,34,19,19,15,19,19,19,15,19,19,19,19,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2013thru2017,50,05000US48431,"Sterling County, Texas",48,431,460,395,55,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,25,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,25,4,0,0,0,0,20,0,35,4,0,0,0,0,25,0,40,25,0,0,0,0,10,10,35,35,0,0,0,0,0,0,200,120,0,0,0,0,85,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,25,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,74,35,19,19,13,13,13,13,13,13,22,22,13,13,13,13,13,13,23,21,13,13,13,13,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,89,26,10,13,13,13,13,24,13,27,14,13,13,13,13,22,13,35,27,13,13,13,13,17,14,25,25,13,13,13,13,13,13,68,40,13,13,13,13,62,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,38,15,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,36,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,13,13,13,13,13,28,13,22,15,13,13,13,13,25,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48433,"Stonewall County, Texas",48,433,460,350,70,40,25,0,0,0,0,15,0,15,4,0,0,0,0,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,275,4,4,0,0,0,0,0,0,30,25,0,0,0,0,4,0,45,25,0,0,0,0,20,0,20,15,0,0,0,0,4,0,180,170,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,25,4,4,0,0,0,0,0,0,15,15,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,25,4,20,0,0,0,0,0,15,10,0,0,0,0,0,4,30,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,54,34,25,19,13,13,13,13,15,13,14,13,13,13,13,13,14,13,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,25,13,13,13,13,13,25,13,60,13,13,13,13,13,13,13,13,20,17,13,13,13,13,5,13,28,20,13,13,13,13,20,13,16,14,13,13,13,13,9,13,42,43,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,36,19,13,13,13,13,13,13,13,13,18,18,13,13,13,13,13,13,1,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,37,23,1,25,13,13,13,13,13,14,12,13,13,13,13,13,2,24,23,15,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
