source,sumlevel,geoid,name,st,cnty,T9_est1,T9_est2,T9_est3,T9_est4,T9_est5,T9_est6,T9_est7,T9_est8,T9_est9,T9_est10,T9_est11,T9_est12,T9_est13,T9_est14,T9_est15,T9_est16,T9_est17,T9_est18,T9_est19,T9_est20,T9_est21,T9_est22,T9_est23,T9_est24,T9_est25,T9_est26,T9_est27,T9_est28,T9_est29,T9_est30,T9_est31,T9_est32,T9_est33,T9_est34,T9_est35,T9_est36,T9_est37,T9_est38,T9_est39,T9_est40,T9_est41,T9_est42,T9_est43,T9_est44,T9_est45,T9_est46,T9_est47,T9_est48,T9_est49,T9_est50,T9_est51,T9_est52,T9_est53,T9_est54,T9_est55,T9_est56,T9_est57,T9_est58,T9_est59,T9_est60,T9_est61,T9_est62,T9_est63,T9_est64,T9_est65,T9_est66,T9_est67,T9_est68,T9_est69,T9_est70,T9_est71,T9_est72,T9_est73,T9_moe1,T9_moe2,T9_moe3,T9_moe4,T9_moe5,T9_moe6,T9_moe7,T9_moe8,T9_moe9,T9_moe10,T9_moe11,T9_moe12,T9_moe13,T9_moe14,T9_moe15,T9_moe16,T9_moe17,T9_moe18,T9_moe19,T9_moe20,T9_moe21,T9_moe22,T9_moe23,T9_moe24,T9_moe25,T9_moe26,T9_moe27,T9_moe28,T9_moe29,T9_moe30,T9_moe31,T9_moe32,T9_moe33,T9_moe34,T9_moe35,T9_moe36,T9_moe37,T9_moe38,T9_moe39,T9_moe40,T9_moe41,T9_moe42,T9_moe43,T9_moe44,T9_moe45,T9_moe46,T9_moe47,T9_moe48,T9_moe49,T9_moe50,T9_moe51,T9_moe52,T9_moe53,T9_moe54,T9_moe55,T9_moe56,T9_moe57,T9_moe58,T9_moe59,T9_moe60,T9_moe61,T9_moe62,T9_moe63,T9_moe64,T9_moe65,T9_moe66,T9_moe67,T9_moe68,T9_moe69,T9_moe70,T9_moe71,T9_moe72,T9_moe73
2013thru2017,50,05000US48157,"Fort Bend County, Texas",48,157,222330,173535,74865,62630,7000,4905,325,32270,23805,5035,3130,300,32335,25190,3795,3125,220,425,350,75,0,0,4,4,0,0,0,31185,24200,4525,2270,195,2455,1710,375,365,10,48795,15640,10040,2505,2910,190,13515,7250,3430,2565,270,5415,3150,1075,1065,130,30,30,0,0,0,0,0,0,0,0,13500,7905,2440,2835,325,700,185,410,80,25,1127,1910,1129,1243,669,489,149,1119,1066,632,545,166,935,1049,501,508,157,132,118,80,31,31,3,3,31,31,31,991,1118,711,491,128,439,390,142,182,13,1713,991,762,440,501,145,934,772,561,455,147,718,594,315,272,88,44,44,31,31,31,31,31,31,31,31,804,762,418,457,229,267,123,195,65,31
2013thru2017,50,05000US48159,"Franklin County, Texas",48,159,3930,2930,2640,1915,385,325,15,125,95,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,130,0,0,15,20,20,0,0,0,1000,860,590,135,130,10,30,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,100,15,0,0,0,0,0,0,0,252,252,195,190,120,105,17,59,49,24,36,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,65,61,21,21,25,25,25,21,21,21,179,158,141,71,76,15,28,21,9,27,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,58,50,23,21,21,21,21,21,21,21
2013thru2017,50,05000US48161,"Freestone County, Texas",48,161,7230,5410,4270,3645,375,220,35,680,415,160,105,0,10,10,0,0,0,10,0,0,10,0,0,0,0,0,0,405,315,20,70,0,35,25,4,4,0,1825,1130,770,185,130,45,415,255,70,85,0,10,0,0,10,0,4,0,4,0,0,0,0,0,0,0,265,165,35,30,35,0,0,0,0,0,281,289,253,262,92,108,44,130,91,99,58,21,17,17,21,21,21,18,21,21,18,21,21,21,21,21,21,110,97,27,54,21,34,31,7,15,21,243,202,178,84,84,35,118,96,48,65,21,14,21,21,14,21,1,21,1,21,21,21,21,21,21,21,96,94,30,24,48,21,21,21,21,21
2013thru2017,50,05000US48163,"Frio County, Texas",48,163,4530,3175,720,570,60,60,30,30,0,0,30,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2365,1895,275,170,25,55,0,0,0,55,1355,260,215,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,730,75,160,50,85,55,30,0,0,316,320,196,193,61,62,45,47,21,21,47,21,6,21,6,21,21,21,21,21,21,21,21,21,21,21,21,296,283,128,88,43,73,21,21,21,73,263,110,105,38,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,227,186,79,85,60,84,69,43,21,21
2013thru2017,50,05000US48165,"Gaines County, Texas",48,165,5715,4365,2810,2320,300,145,40,50,40,10,0,0,15,15,0,0,0,4,4,0,0,0,10,10,0,0,0,1475,1280,115,80,0,4,4,0,0,0,1350,635,410,110,30,85,20,20,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,680,580,60,0,40,4,4,0,0,0,220,263,197,215,121,95,65,24,27,16,21,21,50,50,21,21,21,15,15,21,21,21,15,15,21,21,21,174,171,81,60,21,8,8,21,21,21,218,164,156,64,34,93,24,24,21,21,21,42,42,21,21,21,21,21,21,21,21,21,21,21,21,21,180,180,45,21,41,5,5,21,21,21
2013thru2017,50,05000US48167,"Galveston County, Texas",48,167,117455,77875,54975,46010,4950,3680,330,6660,5100,880,670,15,2415,1750,370,240,55,325,245,35,45,0,10,10,0,0,0,12485,9480,1610,1350,45,1005,860,30,105,10,39580,20450,11785,4435,3545,685,8085,3715,1970,2270,130,940,575,175,150,40,55,40,15,0,0,35,35,0,0,0,9240,4675,2495,1800,275,780,380,120,255,25,1032,1272,1037,1065,422,459,108,478,439,215,183,16,229,216,143,105,72,124,92,63,48,31,17,17,31,31,31,692,712,334,346,40,207,200,30,53,16,1257,902,729,488,433,250,689,540,385,281,66,234,184,75,82,33,45,41,22,31,31,62,62,31,31,31,740,558,390,455,123,209,157,88,100,19
2013thru2017,50,05000US48169,"Garza County, Texas",48,169,1715,1115,730,690,35,10,0,50,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,330,0,0,0,0,0,0,0,0,600,235,195,20,4,10,15,0,0,15,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,340,255,45,40,0,0,0,0,0,0,129,141,135,136,28,15,19,36,35,26,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,95,95,19,19,19,19,19,19,19,19,154,62,51,25,14,16,26,19,19,26,19,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,148,137,44,34,19,19,19,19,19,19
2013thru2017,50,05000US48171,"Gillespie County, Texas",48,171,10795,8235,7120,5690,765,555,110,20,20,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,980,700,95,185,0,110,100,0,15,0,2560,2005,1185,435,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,240,75,175,0,65,30,20,15,0,349,391,304,331,186,136,95,32,32,25,25,25,25,25,25,25,25,4,4,25,25,25,25,25,25,25,25,171,154,79,130,25,67,75,25,22,25,324,284,245,127,158,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,166,119,70,107,25,45,35,31,28,25
2013thru2017,50,05000US48173,"Glasscock County, Texas",48,173,475,340,280,250,10,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,10,0,0,0,0,0,0,0,135,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,10,0,0,0,0,0,0,0,52,52,60,60,12,15,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,32,29,14,13,13,13,13,13,13,13,53,28,28,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,51,50,20,13,13,13,13,13,13,13
2013thru2017,50,05000US48175,"Goliad County, Texas",48,175,2755,2255,1505,1340,100,25,45,120,120,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,620,575,10,40,0,10,10,0,0,0,500,180,145,10,20,4,35,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,210,55,25,0,0,0,0,0,0,185,168,113,120,51,22,46,28,28,19,19,19,3,3,19,19,19,19,19,19,19,19,19,19,19,19,19,115,109,14,35,19,15,15,19,19,19,140,81,78,14,23,3,38,22,19,30,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,109,85,48,31,19,19,19,19,19,19
2013thru2017,50,05000US48177,"Gonzales County, Texas",48,177,7020,4820,2700,2285,255,160,0,225,180,10,40,0,4,0,0,0,4,15,15,0,0,0,0,0,0,0,0,1860,1550,195,115,0,20,20,0,0,0,2195,850,655,140,55,0,350,160,60,125,0,10,0,0,4,10,0,0,0,0,0,4,4,0,0,0,980,645,180,155,0,0,0,0,0,0,252,252,157,167,90,63,25,82,75,15,32,25,3,25,25,25,3,23,23,25,25,25,25,25,25,25,25,180,180,85,61,25,21,21,25,25,25,221,161,143,88,55,25,91,82,40,72,25,18,25,25,25,15,25,25,25,25,25,10,10,25,25,25,161,142,85,69,25,25,25,25,25,25
2013thru2017,50,05000US48179,"Gray County, Texas",48,179,7970,5995,4740,3985,485,235,30,80,80,0,0,0,20,15,0,4,0,15,10,0,4,0,0,0,0,0,0,1090,1005,30,45,15,45,45,0,0,0,1975,1385,935,160,240,50,65,15,0,45,0,0,0,0,0,0,50,20,4,25,0,0,0,0,0,0,435,265,90,80,0,45,15,15,15,0,261,285,252,276,138,75,21,32,32,25,25,25,21,18,25,16,25,17,15,25,10,25,25,25,25,25,25,121,134,34,30,24,31,31,25,25,25,255,221,192,62,120,57,51,21,25,44,25,25,25,25,25,25,35,23,12,25,25,25,25,25,25,25,106,90,61,50,25,34,16,29,25,25
2013thru2017,50,05000US48181,"Grayson County, Texas",48,181,47550,31865,27350,22750,2655,1695,245,995,735,175,85,0,240,135,85,10,10,340,290,20,20,10,0,0,0,0,0,2565,1920,390,255,0,375,330,4,40,0,15685,11800,7315,2235,2075,180,1575,640,495,435,10,210,170,10,0,35,220,155,10,55,0,20,20,0,0,0,1490,925,280,270,20,360,240,40,35,45,556,754,660,661,305,240,105,186,178,72,61,31,71,48,49,16,14,102,102,19,28,18,31,31,31,31,31,314,283,165,133,31,122,115,11,31,31,774,637,577,296,318,113,302,177,215,202,14,60,57,13,31,15,107,90,16,54,31,18,18,31,31,31,249,208,97,111,33,137,118,49,29,49
2013thru2017,50,05000US48183,"Gregg County, Texas",48,183,45615,26845,19425,16795,1555,965,115,3445,2580,520,330,15,260,175,30,45,15,120,100,15,10,0,10,10,0,0,0,3330,2530,645,130,20,250,245,4,4,0,18770,10305,5835,2175,2190,105,5940,2705,1380,1770,80,180,80,50,50,0,75,55,20,0,0,0,0,0,0,0,1970,1010,555,385,20,300,135,95,70,0,667,685,624,632,251,199,70,311,286,159,131,21,76,56,36,38,24,60,58,25,16,31,19,19,31,31,31,315,292,191,79,29,87,87,4,3,31,815,665,598,346,366,75,434,343,268,315,65,88,53,62,52,31,58,46,35,31,31,31,31,31,31,31,300,212,203,159,26,129,122,53,62,31
2013thru2017,50,05000US48185,"Grimes County, Texas",48,185,8980,6985,5125,4200,555,345,25,770,560,40,165,4,0,0,0,0,0,15,15,4,0,0,0,0,0,0,0,1040,865,50,95,30,30,30,0,4,0,1995,1035,680,210,95,50,390,210,130,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,365,150,50,4,4,4,0,0,0,334,339,297,288,154,128,28,128,143,27,98,3,25,25,25,25,25,19,18,6,25,25,25,25,25,25,25,164,157,48,69,38,24,23,25,6,25,293,217,193,107,58,54,154,118,81,43,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,171,130,105,56,13,11,11,25,25,25
2013thru2017,50,05000US48187,"Guadalupe County, Texas",48,187,51990,39220,24305,19685,2765,1670,180,2460,1930,335,195,0,520,415,85,10,10,105,95,4,4,0,4,4,0,0,0,11120,8980,1315,775,55,700,640,25,35,0,12770,6175,4120,1230,750,75,1290,775,350,165,0,150,60,50,40,0,50,45,0,0,4,0,0,0,0,0,4890,2760,1080,795,255,215,170,15,30,0,456,833,656,598,340,298,113,267,257,122,98,31,85,75,54,15,17,59,60,10,18,31,17,17,31,31,31,524,539,275,182,50,173,178,25,35,31,728,490,462,235,178,42,252,223,134,87,31,69,42,37,46,31,64,62,31,31,12,31,31,31,31,31,486,413,288,234,159,113,112,29,36,31
2013thru2017,50,05000US48189,"Hale County, Texas",48,189,11215,6775,3565,3205,220,130,10,125,100,15,4,10,25,25,0,0,0,4,4,0,0,0,4,4,0,0,0,2945,2505,205,215,15,105,80,4,15,4,4445,1270,730,220,270,50,125,95,4,0,25,20,0,0,15,4,4,4,0,0,0,0,0,0,0,0,2945,2060,445,430,15,80,35,35,15,0,276,274,185,188,80,61,13,45,39,23,1,15,22,22,28,28,28,2,2,28,28,28,14,14,28,28,28,249,271,84,91,23,51,44,4,29,10,318,177,148,76,118,42,61,60,13,28,34,25,28,28,25,3,9,9,28,28,28,28,28,28,28,28,290,273,152,143,27,49,33,37,20,28
2013thru2017,50,05000US48191,"Hall County, Texas",48,191,1245,780,530,455,40,30,10,50,50,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,190,135,15,35,4,4,4,0,4,0,465,305,215,40,50,0,55,20,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,95,0,15,0,0,0,0,0,0,80,67,55,52,23,21,12,32,32,13,13,13,13,13,13,13,13,6,6,13,13,13,13,13,13,13,13,32,38,15,24,12,14,5,13,4,13,96,69,67,32,32,13,24,18,25,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,55,53,13,24,13,13,13,13,13,13
2013thru2017,50,05000US48193,"Hamilton County, Texas",48,193,3155,2390,2210,1945,175,85,4,10,0,10,0,0,10,10,0,0,0,10,0,0,10,0,0,0,0,0,0,85,70,0,15,0,60,10,0,50,0,770,645,505,90,30,20,0,0,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,0,0,105,35,60,10,0,10,10,0,0,0,199,198,174,172,70,48,1,19,19,19,19,19,20,20,19,19,19,24,19,19,24,19,19,19,19,19,19,54,50,19,26,19,51,17,19,49,19,146,126,126,52,23,25,19,19,19,19,19,11,19,19,19,11,4,19,19,19,4,19,19,19,19,19,57,32,62,19,19,16,16,19,19,19
2013thru2017,50,05000US48195,"Hansford County, Texas",48,195,1925,1405,930,675,175,55,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,350,65,40,20,0,0,0,0,0,520,230,165,10,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,170,115,0,0,0,0,0,0,0,125,128,114,138,90,47,37,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,70,73,49,41,32,19,19,19,19,19,139,101,90,16,43,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,94,76,65,19,19,19,19,19,19,19
2013thru2017,50,05000US48197,"Hardeman County, Texas",48,197,1535,1150,900,830,15,55,4,55,25,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,155,40,0,0,4,4,0,0,0,385,225,190,20,15,0,70,30,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,60,0,4,0,20,20,0,0,0,100,107,87,85,12,32,5,28,24,24,20,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,67,53,36,13,13,2,2,13,13,13,83,66,58,18,17,13,42,27,20,13,29,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,33,35,13,6,13,26,26,13,13,13
2013thru2017,50,05000US48199,"Hardin County, Texas",48,199,20740,16755,15140,12805,1220,865,255,765,495,70,200,0,65,35,30,0,0,50,30,0,0,25,0,0,0,0,0,610,560,25,25,0,125,125,0,0,0,3980,3400,2215,540,600,45,350,140,30,130,45,10,4,4,0,0,20,20,0,0,0,0,0,0,0,0,135,60,0,45,30,65,55,4,10,0,450,552,559,554,231,215,164,122,143,47,82,31,38,40,29,31,31,47,32,31,31,33,31,31,31,31,31,156,154,28,29,31,52,52,31,31,31,425,411,353,185,205,40,119,85,42,78,43,15,7,11,31,31,36,36,31,31,31,31,31,31,31,31,111,72,31,62,49,50,51,2,15,31
2013thru2017,50,05000US48201,"Harris County, Texas",48,201,1562815,855630,406495,335045,40425,28400,2630,116940,88710,15600,11300,1330,62440,48275,7235,6280,650,1695,1215,315,170,0,195,110,75,15,0,257105,191000,38010,26065,2030,10755,8305,1185,1070,200,707185,190260,115420,37165,33275,4400,197410,92035,46925,51655,6800,40475,26250,5830,6855,1545,1490,870,185,395,40,410,145,115,150,0,265800,134600,67875,58765,4560,11335,5480,2905,2510,445,3974,5248,3185,3269,1469,1357,439,1988,1620,948,755,289,1283,1333,663,627,188,269,227,130,82,31,95,73,75,19,31,3039,3349,1655,1303,421,685,657,282,261,135,4409,3132,2543,1704,1414,539,2739,2001,1715,2212,857,1524,1253,636,670,378,276,258,106,168,43,149,62,89,118,31,3112,2775,2280,2302,501,881,582,513,431,197
2013thru2017,50,05000US48203,"Harrison County, Texas",48,203,23365,17330,12725,10590,1165,760,210,3220,2525,295,345,55,40,20,20,0,0,80,65,10,4,0,0,0,0,0,0,1145,825,125,150,45,120,100,15,10,0,6035,2990,1950,595,400,45,2225,1305,315,565,35,40,35,0,4,0,10,0,0,10,0,0,0,0,0,0,700,400,155,120,30,65,40,25,0,0,460,464,416,434,249,166,109,258,282,114,134,45,29,35,19,31,31,62,57,23,16,31,31,31,31,31,31,160,138,71,76,49,74,66,29,14,31,552,328,296,177,141,45,353,266,130,178,37,47,46,31,7,31,21,31,31,21,31,31,31,31,31,31,179,139,93,94,34,47,40,30,31,31
2013thru2017,50,05000US48205,"Hartley County, Texas",48,205,1755,1065,960,820,70,75,0,4,4,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,55,15,0,0,4,4,0,0,0,685,375,300,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,200,35,45,4,25,25,0,0,0,76,130,127,119,37,54,19,19,19,19,19,19,30,30,19,19,19,19,19,19,19,19,19,19,19,19,19,38,29,23,19,19,9,9,19,19,19,129,105,99,41,24,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,70,75,35,35,12,29,29,19,19,19
2013thru2017,50,05000US48207,"Haskell County, Texas",48,207,2130,1655,1330,1165,110,50,4,30,20,4,0,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,275,220,30,25,4,10,10,0,4,0,475,325,200,50,45,30,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35,25,4,0,4,4,0,0,0,215,163,99,96,53,26,11,26,25,14,19,19,10,10,19,19,19,7,7,19,19,19,19,19,19,19,19,88,83,23,21,2,23,15,19,2,19,137,87,57,29,38,35,64,19,64,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,69,57,28,13,19,3,3,19,19,19
2013thru2017,50,05000US48209,"Hays County, Texas",48,209,68045,42240,28715,22605,3650,2275,185,945,640,155,150,0,640,410,165,65,0,90,90,4,0,0,0,0,0,0,0,11490,8725,1845,910,4,365,190,75,105,0,25805,14055,6500,2860,3905,790,1050,435,320,290,0,295,85,145,35,25,70,65,0,10,0,10,10,0,0,0,9835,3655,3035,2850,300,485,215,85,185,0,695,837,673,740,411,379,101,170,150,94,114,31,156,144,80,52,31,62,61,5,31,31,31,31,31,31,31,695,621,424,234,12,170,88,59,115,31,929,736,634,414,548,260,250,167,163,124,31,121,66,118,33,34,99,99,31,15,31,17,17,31,31,31,707,522,444,488,151,203,161,85,121,31
2013thru2017,50,05000US48211,"Hemphill County, Texas",48,211,1360,930,685,615,60,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,210,185,0,20,0,25,25,0,0,0,430,240,230,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,75,45,50,20,0,0,0,0,0,87,97,88,90,34,15,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,70,76,13,33,13,20,20,13,13,13,83,67,68,16,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,72,51,39,46,29,13,13,13,13,13
2013thru2017,50,05000US48213,"Henderson County, Texas",48,213,30460,22970,19865,16030,2185,1330,315,950,705,95,145,4,55,25,10,20,0,275,170,35,65,0,0,0,0,0,0,1720,1335,190,165,25,110,90,20,0,0,7490,5985,3590,1195,1145,55,730,325,130,250,20,100,70,4,10,15,10,10,0,0,0,0,0,0,0,0,585,360,110,120,0,80,75,0,4,0,569,551,509,532,298,204,110,120,122,60,81,31,46,27,15,36,31,110,101,37,68,31,31,31,31,31,31,211,212,109,102,30,72,73,19,31,31,463,427,432,223,240,47,168,109,83,141,35,58,56,20,16,34,15,15,31,31,31,31,31,31,31,31,174,163,79,86,31,65,65,31,4,31
2013thru2017,50,05000US48215,"Hidalgo County, Texas",48,215,232525,156950,19075,16235,1530,1065,250,250,225,25,0,0,1830,1485,150,200,0,140,125,0,15,0,15,15,0,0,0,135370,101995,18630,13260,1485,270,195,0,75,0,75575,5795,4095,770,880,50,380,300,25,45,15,1070,725,295,15,35,105,45,60,0,0,20,0,20,0,0,68125,33760,14785,17475,2110,80,80,0,0,0,1609,1971,588,579,280,210,92,98,89,39,31,31,233,251,83,114,31,76,69,31,26,31,27,27,31,31,31,1902,1775,1181,937,282,143,105,31,88,31,1633,647,550,241,212,47,130,124,29,50,23,201,154,159,25,43,102,59,85,31,31,34,31,34,31,31,1609,1364,1086,1136,347,72,72,31,31,31
2013thru2017,50,05000US48217,"Hill County, Texas",48,217,12675,9350,7555,6165,740,530,125,360,290,30,20,20,10,10,0,0,0,45,15,4,30,0,15,15,0,0,0,1255,985,200,70,0,105,65,10,30,0,3325,2250,1420,460,350,20,485,245,85,155,0,10,10,0,0,0,4,0,4,0,0,0,0,0,0,0,530,360,90,70,10,50,50,0,0,0,311,283,242,247,109,103,90,86,73,20,20,32,15,15,28,28,28,41,21,3,35,28,29,29,28,28,28,115,109,82,41,28,41,31,15,34,28,260,213,164,132,91,19,107,88,53,67,28,14,14,28,28,28,3,28,3,28,28,28,28,28,28,28,108,91,46,42,16,36,36,28,28,28
2013thru2017,50,05000US48219,"Hockley County, Texas",48,219,8065,5535,3505,2985,330,175,15,95,55,45,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,1890,1670,150,50,15,25,25,0,0,0,2530,1140,625,245,205,65,190,135,50,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1165,895,130,90,45,35,35,0,0,0,225,220,151,168,77,49,12,63,45,47,25,25,25,25,25,25,25,20,20,25,25,25,25,25,25,25,25,175,175,59,30,18,23,23,25,25,25,267,168,123,98,99,67,89,81,47,25,25,25,25,25,25,25,9,25,25,9,25,25,25,25,25,25,206,193,75,56,43,42,42,25,25,25
2013thru2017,50,05000US48221,"Hood County, Texas",48,221,21525,16375,15170,12560,1445,930,240,15,15,0,0,0,45,45,0,0,0,100,40,65,0,0,0,0,0,0,0,950,805,65,60,20,90,75,10,0,0,5155,4355,2315,1050,940,50,60,10,10,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,665,440,170,30,20,60,15,0,40,0,461,503,510,501,231,190,141,34,34,31,31,31,33,33,31,31,31,85,49,77,31,31,31,31,31,31,31,197,196,70,55,35,54,50,19,31,31,443,376,307,250,209,41,64,21,19,60,31,33,33,31,31,31,31,31,31,31,31,31,31,31,31,31,186,191,135,36,33,51,30,31,43,31
2013thru2017,50,05000US48223,"Hopkins County, Texas",48,223,13285,9210,7725,6630,670,385,35,415,310,75,30,0,50,40,4,4,0,4,4,0,0,0,0,0,0,0,0,900,750,130,20,0,110,80,30,0,0,4080,2790,1705,440,535,110,555,295,110,145,0,15,10,4,0,0,25,0,25,0,0,4,4,0,0,0,585,340,95,150,0,105,95,10,0,0,271,294,303,321,145,93,29,83,81,55,29,28,21,23,17,28,28,8,8,28,28,28,28,28,28,28,28,116,110,64,27,28,71,63,29,28,28,301,282,231,107,157,77,109,90,77,61,28,14,15,1,28,28,24,28,24,28,28,8,8,28,28,28,147,101,67,99,28,55,52,16,28,28
2013thru2017,50,05000US48225,"Houston County, Texas",48,225,8330,5720,4375,3590,455,225,105,1020,780,70,145,25,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,225,140,25,60,0,85,35,50,0,0,2605,1235,735,150,340,10,1045,310,345,370,20,15,4,10,0,0,4,0,4,0,0,0,0,0,0,0,305,65,90,150,0,0,0,0,0,0,239,250,221,233,126,92,62,118,133,43,71,37,22,25,22,25,25,25,25,25,25,25,25,25,25,25,25,93,64,32,65,25,44,35,44,25,25,248,225,166,61,134,14,168,95,135,138,27,21,18,16,25,25,13,25,13,25,25,25,25,25,25,25,106,59,81,94,25,25,25,25,25,25
2013thru2017,50,05000US48227,"Howard County, Texas",48,227,11030,7510,5150,4570,250,310,25,250,195,4,50,0,70,70,0,0,0,55,40,10,10,0,0,0,0,0,0,1785,1525,90,165,4,200,115,80,0,0,3525,1875,1255,315,290,15,420,215,110,95,0,15,15,0,0,0,10,10,0,0,0,0,0,0,0,0,1125,640,270,190,25,80,40,25,0,15,350,315,249,259,106,77,26,79,79,17,63,28,44,44,28,28,28,28,24,15,15,28,28,28,28,28,28,230,199,49,94,15,95,62,78,28,28,388,226,204,120,95,28,193,144,124,114,28,24,24,28,28,28,18,18,28,28,28,28,28,28,28,28,234,153,112,84,39,71,53,38,28,28
2013thru2017,50,05000US48229,"Hudspeth County, Texas",48,229,890,665,175,150,15,4,10,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,480,375,55,45,4,4,4,0,0,0,225,100,85,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,85,20,20,0,4,4,0,0,0,109,94,39,40,15,7,16,2,2,13,13,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,74,73,44,38,18,5,5,13,13,13,65,41,38,5,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,50,42,20,20,13,4,4,13,13,13
2013thru2017,50,05000US48231,"Hunt County, Texas",48,231,31780,22145,18430,14740,1995,1555,140,1010,735,130,140,4,80,55,4,20,0,145,120,15,10,0,0,0,0,0,0,2285,1710,310,235,30,200,160,25,15,0,9635,6825,3720,1410,1550,145,1650,720,420,450,65,160,35,30,10,85,130,95,10,15,15,4,0,0,4,0,780,325,280,145,30,80,50,20,10,0,489,522,517,518,284,234,70,133,133,76,70,4,44,40,14,26,31,86,79,18,19,31,31,31,31,31,31,222,247,128,111,47,66,59,29,20,31,584,539,407,228,296,89,276,232,128,167,77,44,34,31,20,28,102,100,16,22,31,12,31,31,12,31,187,125,119,94,38,57,47,21,17,31
2013thru2017,50,05000US48233,"Hutchinson County, Texas",48,233,7800,6200,5135,4460,475,170,30,15,10,0,10,0,25,15,4,4,0,80,75,0,4,0,4,0,0,4,0,895,685,135,75,0,45,20,0,20,4,1595,1110,815,145,140,10,100,40,40,25,0,15,4,10,0,0,25,25,0,0,0,0,0,0,0,0,290,135,115,40,0,55,20,4,15,15,293,292,257,253,123,64,23,22,15,25,14,25,15,15,6,15,25,66,68,25,4,25,8,25,25,8,25,142,139,67,57,25,34,19,25,24,10,224,169,151,72,57,17,73,29,51,37,25,13,9,14,25,25,34,34,25,25,25,25,25,25,25,25,114,82,70,36,25,36,24,25,25,19
